30.48	30.98	0.0
42.43	42.93	0.0
57.79	58.29	0.0
73.23	73.73	0.0
88.41	88.91	0.0
100.59	101.09	0.0
114.52	115.02	0.0
129.54	130.04	0.0
144.89	145.39	0.0
158.95	159.45	0.0
172.03	172.53	0.0
185.02	185.52	0.0
198.34	198.84	0.0
210.62	211.12	0.0
223.05	223.55	0.0
235.35	235.85	0.0
248.83	249.33	0.0
264.78	265.28	0.0
277.76	278.26	0.0
291.4	291.9	0.0
303.59	304.09	0.0
322.15	322.65	0.0
335.56	336.06	0.0
348.03	348.53	0.0
367.54	368.04	0.0
380.84	381.34	2.0
381.84	382.34	0.0
408.43	408.93	0.0
418.27	418.77	0.0
431.39	431.89	0.0
444.88	445.38	0.0
459.78	460.28	0.0
472.76	473.26	0.0
486.57	487.07	0.0
504.16	504.66	0.0
517.73	518.23	0.0
531.41	531.91	0.0
545.5	546.0	0.0
558.37	558.87	0.0
571.3	571.8	0.0
584.42	584.92	0.0
597.06	597.56	0.0
610.92	611.42	0.0
625.4	625.9	0.0
641.44	641.94	0.0
655.02	655.52	0.0
667.67	668.17	0.0
681.97	682.47	0.0
695.41	695.91	0.0
707.62	708.12	0.0
721.37	721.87	0.0
