85.98	86.48	0.0
94.43	94.93	1.0
97.11	97.61	0.0
108.89	109.39	1.0
121.6	122.1	0.0
129.13	129.63	1.0
138.19	138.69	0.0
146.21	146.71	1.0
154.79	155.29	0.0
165.19	165.69	1.0
176.07	176.57	0.0
182.64	183.14	1.0
189.82	190.32	0.0
195.79	196.29	1.0
202.92	203.42	0.0
210.66	211.16	1.0
218.78	219.28	0.0
225.01	225.51	1.0
231.86	232.36	0.0
242.23	242.73	1.0
253.38	253.88	0.0
260.58	261.08	1.0
269.42	269.92	0.0
276.12	276.62	1.0
283.95	284.45	0.0
291.12	291.62	1.0
303.93	304.43	0.0
309.26	309.76	1.0
316.23	316.73	0.0
324.65	325.15	1.0
333.53	334.03	0.0
338.92	339.42	1.0
344.82	345.32	0.0
352.14	352.64	1.0
359.92	360.42	0.0
366.96	367.46	1.0
374.53	375.03	0.0
380.01	380.51	1.0
386.05	386.55	0.0
392.5	393.0	1.0
400.36	400.86	0.0
419.55	420.05	1.0
427.52	428.02	0.0
432.86	433.36	1.0
439.28	439.78	0.0
448.57	449.07	1.0
453.41	453.91	0.0
464.72	465.22	1.0
517.55	518.05	0.0
527.66	528.16	1.0
534.72	535.22	0.0
541.03	541.53	1.0
548.86	549.36	0.0
561.0	561.5	1.0
569.63	570.13	0.0
576.7	577.2	1.0
586.24	586.74	0.0
592.66	593.16	1.0
598.73	599.23	0.0
610.86	611.36	1.0
618.29	618.79	0.0
623.51	624.01	1.0
632.22	632.72	0.0
640.66	641.16	1.0
648.34	648.84	0.0
656.97	657.47	1.0
667.93	668.43	0.0
672.5	673.0	1.0
679.51	680.01	0.0
688.25	688.75	1.0
699.26	699.76	0.0
705.49	705.99	1.0
713.74	714.24	0.0
721.9	722.4	1.0
730.85	731.35	0.0
738.09	738.59	1.0
744.46	744.96	0.0
750.05	750.55	1.0
758.31	758.81	0.0
764.64	765.14	1.0
