28.4	28.9	0.0
38.38	38.88	1.0
42.21	42.71	0.0
47.64	48.14	1.0
60.87	61.37	0.0
66.32	66.82	1.0
72.05	72.55	0.0
78.16	78.66	1.0
84.74	85.24	0.0
92.14	92.64	1.0
100.1	100.6	0.0
105.47	105.97	1.0
111.32	111.82	0.0
118.26	118.76	1.0
125.59	126.09	0.0
130.4	130.9	1.0
135.65	136.15	0.0
141.14	141.64	1.0
147.49	147.99	0.0
152.92	153.42	1.0
158.77	159.27	0.0
163.46	163.96	1.0
168.69	169.19	0.0
175.29	175.79	1.0
182.52	183.02	0.0
189.16	189.66	1.0
196.37	196.87	0.0
202.36	202.86	1.0
208.7	209.2	0.0
213.27	213.77	1.0
218.63	219.13	0.0
224.36	224.86	1.0
230.44	230.94	0.0
241.61	242.11	1.0
254.52	255.02	0.0
260.45	260.95	1.0
266.75	267.25	0.0
273.94	274.44	1.0
281.5	282.0	0.0
286.22	286.72	1.0
291.55	292.05	0.0
297.55	298.05	1.0
304.1	304.6	0.0
314.04	314.54	1.0
326.89	327.39	0.0
335.55	336.05	1.0
344.5	345.0	0.0
350.83	351.33	1.0
357.53	358.03	0.0
364.59	365.09	1.0
372.19	372.69	0.0
394.59	395.09	1.0
401.65	402.15	0.0
405.41	405.91	1.0
411.81	412.31	0.0
416.65	417.15	1.0
422.51	423.01	0.0
427.52	428.02	1.0
435.15	435.65	0.0
441.39	441.89	1.0
447.88	448.38	0.0
453.98	454.48	1.0
461.33	461.83	0.0
466.95	467.45	1.0
472.16	472.66	0.0
476.28	476.78	1.0
482.68	483.18	0.0
487.74	488.24	1.0
499.24	499.74	0.0
504.39	504.89	1.0
510.48	510.98	0.0
515.0	515.5	1.0
523.89	524.39	0.0
529.73	530.23	1.0
535.84	536.34	0.0
541.79	542.29	1.0
548.62	549.12	0.0
554.45	554.95	1.0
557.61	558.11	0.0
562.13	562.63	1.0
569.04	569.54	0.0
574.5	575.0	1.0
580.44	580.94	0.0
586.36	586.86	1.0
594.18	594.68	0.0
599.88	600.38	1.0
605.2	605.7	0.0
614.49	614.99	1.0
621.58	622.08	0.0
625.83	626.33	1.0
633.55	634.05	0.0
639.24	639.74	1.0
644.53	645.03	0.0
650.78	651.28	1.0
656.5	657.0	0.0
663.43	663.93	1.0
670.46	670.96	0.0
678.54	679.04	1.0
688.8	689.3	0.0
695.65	696.15	1.0
