32.594127	32.744127	0.0
34.593149	34.743148999999995	0.0
36.392269	36.542269	0.0
38.391292	38.541292	0.0
40.523583	40.673583	1.0
42.85575	43.00575	1.0
45.121334	45.271333999999996	1.0
70.765532	70.915532	1.0
72.897823	73.04782300000001	1.0
74.430407	74.58040700000001	1.0
76.629331	76.779331	3.0
80.094303	80.244303	3.0
81.729803	81.87980300000001	3.0
84.025714	84.175714	3.0
86.091371	86.241371	3.0
88.6901	88.8401	2.0
90.955659	91.105659	2.0
93.887558	94.037558	2.0
96.088648	96.23864800000001	2.0
98.354206	98.50420600000001	2.0
100.926659	101.076659	5.0
103.280159	103.430159	5.0
109.264774	109.41477400000001	5.0
115.249389	115.399389	5.0
117.60289	117.75289000000001	5.0
119.821904	119.97190400000001	6.0
122.377133	122.527133	6.0
126.277219	126.42721900000001	6.0
128.697962	128.847962	6.0
130.715248	130.865248	6.0
132.732534	132.882534	4.0
134.951548	135.101548	4.0
141.810321	141.960321	4.0
143.907351	144.057351	4.0
146.126365	146.276365	4.0
148.412623	148.562623	4.0
150.900609	151.050609	4.0
167.857772	168.007772	7.0
177.724283	177.874283	7.0
184.354413	185.504413	7.0
191.315343	191.465343	7.0
197.226549	197.376549	8.0
218.205242	218.355242	8.0
225.682509	225.832509	8.0
232.097331	233.247331	8.0
239.387500	240.537500	8.0
253.941102	254.091102	8.0
