r,model,subject,channel
0.02245349563594119,model4,S0010,RAC4
0.049498652329537735,model1,S0010,RAC5
0.039341780767738685,model4,S0010,RAC5
0.015306467251547657,model1,S0010,RAC6
0.020664163354718115,model4,S0010,RAC6
0.00473979781224092,model1,S0010,RAC7
0.00288477836920043,model4,S0010,RAC7
-0.0006226221238800223,model1,S0010,RAC8
-0.02098490857932741,model4,S0010,RAC8
0.025641445038362642,model1,S0010,RAC9
0.013798205846430055,model4,S0010,RAC9
0.03890268887576665,model1,S0010,RAC10
0.026945407111772915,model4,S0010,RAC10
0.02334933134839112,model1,S0010,RAC11
0.024926212850033585,model4,S0010,RAC11
0.06136760256201655,model1,S0010,RAC12
0.04428291543701678,model4,S0010,RAC12
0.08893496014121052,model1,S0010,RAI1
0.020575088247517883,model4,S0010,RAI1
0.061430910276847626,model1,S0010,RAI2
0.029266745726516143,model4,S0010,RAI2
0.1082188333488163,model1,S0010,RAI3
0.012159664340986087,model4,S0010,RAI3
0.07526150194625701,model1,S0010,RAI4
0.05723635113403665,model4,S0010,RAI4
0.05926670378718129,model1,S0010,RAI5
0.035599893177965934,model4,S0010,RAI5
0.012810170317762722,model1,S0010,RAI6
0.03127504197231616,model4,S0010,RAI6
0.02198184171819977,model1,S0010,RAI7
0.04776112817690875,model4,S0010,RAI7
0.010754181517311277,model1,S0010,RAI8
0.024521029588959468,model4,S0010,RAI8
-0.016687997937076406,model1,S0010,RAI9
0.04139289645825111,model4,S0010,RAI9
0.06567502900145822,model1,S0010,RAI10
0.03917836447472085,model4,S0010,RAI10
0.06300868549801411,model1,S0010,RAMG1
0.009444216836782177,model4,S0010,RAMG1
0.06326169367287622,model1,S0010,RAMG2
-0.0061747137013670045,model4,S0010,RAMG2
0.009022669976189866,model1,S0010,RAMG3
-0.03519200846813927,model4,S0010,RAMG3
-0.006157568575054646,model1,S0010,RAMG4
-0.024773440864698872,model4,S0010,RAMG4
0.06468666029998288,model1,S0010,RAMG5
0.002558819149114181,model4,S0010,RAMG5
0.06346255879354365,model1,S0010,RAMG6
-0.0040426202700966606,model4,S0010,RAMG6
0.0198608168714526,model1,S0010,RAMG7
-0.007504839716297344,model4,S0010,RAMG7
0.018942354397763973,model1,S0010,RAMG8
0.006417042820138757,model4,S0010,RAMG8
0.07019265332313697,model1,S0010,RAMG9
0.029226662009133337,model4,S0010,RAMG9
0.06224355487032439,model1,S0010,RAMG10
0.04490121359165848,model4,S0010,RAMG10
0.06429190558539072,model1,S0010,RAMG11
0.052583476524633285,model4,S0010,RAMG11
0.07092184590050739,model1,S0010,RAMG12
0.0596541403839068,model4,S0010,RAMG12
0.03757569909693643,model1,S0010,RLOF1
-0.017239969676618453,model4,S0010,RLOF1
0.05078754705849525,model1,S0010,RLOF2
0.017877204335816868,model4,S0010,RLOF2
0.07965361826208889,model1,S0010,RLOF3
0.0370876829370394,model4,S0010,RLOF3
0.06155653619330756,model1,S0010,RLOF4
0.031943160044358966,model4,S0010,RLOF4
0.07407963048856826,model1,S0010,RLOF5
0.041896064310245326,model4,S0010,RLOF5
0.09594975454558938,model1,S0010,RLOF6
0.057309742244499036,model4,S0010,RLOF6
0.1113887179790788,model1,S0010,RLOF7
0.06767362752579473,model4,S0010,RLOF7
0.08468366602474685,model1,S0010,RLOF8
0.044240514780324695,model4,S0010,RLOF8
0.04937091126096542,model1,S0010,RLOF9
0.029413819885195182,model4,S0010,RLOF9
0.06851986118330723,model1,S0010,RLOF10
0.034880800425586674,model4,S0010,RLOF10
0.050371847671537816,model1,S0010,RLOF11
0.025955390281125,model4,S0010,RLOF11
0.0413802558947162,model1,S0010,RLOF12
-0.009689969677740056,model4,S0010,RLOF12
0.049309696398424384,model1,S0010,LLOF1
0.058546887818152725,model4,S0010,LLOF1
0.013472076914152186,model1,S0010,LLOF2
0.03955758291307653,model4,S0010,LLOF2
0.021421045023920497,model1,S0010,LLOF3
0.012216084744539292,model4,S0010,LLOF3
0.026439915176843243,model1,S0010,LLOF4
0.0624519008802607,model4,S0010,LLOF4
0.024703346693360675,model1,S0010,LLOF5
0.062241081148288815,model4,S0010,LLOF5
0.02654114256528797,model1,S0010,LLOF6
0.06314223093525123,model4,S0010,LLOF6
0.02354998238103476,model1,S0010,LLOF7
0.05998279602777728,model4,S0010,LLOF7
0.03131676136957127,model1,S0010,LLOF9
0.062307645506507525,model4,S0010,LLOF9
0.03687608827757588,model1,S0010,LLOF10
0.06060127594265567,model4,S0010,LLOF10
0.05295229762273071,model1,S0010,LLOF11
0.05269471465394802,model4,S0010,LLOF11
0.05074230385318455,model1,S0010,LLOF12
0.029266614995778963,model4,S0010,LLOF12
-0.003693778202089457,model1,S0010,LLOF13
-0.006864904268817542,model4,S0010,LLOF13
0.035289419900250224,model1,S0010,LLOF14
0.03229223159529335,model4,S0010,LLOF14
0.01536450424773766,model1,S0010,RMC1
0.018991987553033825,model4,S0010,RMC1
0.02885362948940278,model1,S0010,RMC2
0.019713112516123742,model4,S0010,RMC2
0.06946355488278648,model1,S0010,RMC3
-0.011832149225888976,model4,S0010,RMC3
0.05564853674325658,model1,S0010,RMC4
-0.008643555479241805,model4,S0010,RMC4
0.0734150613104171,model1,S0010,RMC5
0.007090516489738592,model4,S0010,RMC5
0.08209342006086166,model1,S0010,RMC6
0.02501462556684238,model4,S0010,RMC6
0.056192679910267884,model1,S0010,RMC7
0.01943652293248134,model4,S0010,RMC7
0.0017373141705006366,model1,S0010,RMC8
-0.001876594018538908,model4,S0010,RMC8
0.015410328654739394,model1,S0010,RMC9
0.0014306004783359331,model4,S0010,RMC9
0.06751259346265326,model1,S0010,RMC10
0.04276673569585607,model4,S0010,RMC10
0.0008004519539570043,model1,S0010,RMC11
-0.004503130635833683,model4,S0010,RMC11
0.02032310208429624,model1,S0010,RMC12
-0.001149634102855701,model4,S0010,RMC12
0.09791927197083612,model1,S0010,RMH1
0.008663950999200186,model4,S0010,RMH1
0.09131434091949714,model1,S0010,RMH2
0.0015849853845031462,model4,S0010,RMH2
0.08439089093484976,model1,S0010,RMH3
0.009662178265407823,model4,S0010,RMH3
0.06095412314000214,model1,S0010,RMH4
0.007905203392745842,model4,S0010,RMH4
0.025600498666024863,model1,S0010,RMH5
0.009515740196885185,model4,S0010,RMH5
0.02214848900023389,model1,S0010,RMH6
-0.009204035622948113,model4,S0010,RMH6
0.0664247027283288,model1,S0010,RMH7
0.005631171361469589,model4,S0010,RMH7
0.05745289482925165,model1,S0010,RMH8
0.00891929964261233,model4,S0010,RMH8
0.02372046456073111,model1,S0010,RMH9
0.020907020810457658,model4,S0010,RMH9
-0.018685804288832014,model1,S0010,RMH10
0.010556251468507244,model4,S0010,RMH10
-0.03237593833497704,model1,S0010,RMH11
0.008987924018145186,model4,S0010,RMH11
-0.06163595239388555,model1,S0010,RMH12
-0.007934790069955695,model4,S0010,RMH12
0.006582486763637542,model1,S0010,RMOF1
0.00014496605947366341,model4,S0010,RMOF1
0.02445216146016593,model1,S0010,RMOF2
0.017977944707940206,model4,S0010,RMOF2
0.05861374879183636,model1,S0010,RMOF3
0.05350056339975704,model4,S0010,RMOF3
0.060133227084469235,model1,S0010,RMOF4
0.05575734848605038,model4,S0010,RMOF4
0.07929019207714001,model1,S0010,RMOF5
0.05412459124387982,model4,S0010,RMOF5
0.07044507543020982,model1,S0010,RMOF6
0.04658845075591975,model4,S0010,RMOF6
0.09256180325847596,model1,S0010,RMOF7
0.0488547611585985,model4,S0010,RMOF7
0.0924366074322156,model1,S0010,RMOF8
0.040651549273022135,model4,S0010,RMOF8
0.0743060477709135,model1,S0010,RMOF9
0.03763225268224914,model4,S0010,RMOF9
0.08418172746200564,model1,S0010,RMOF10
0.034774271967762366,model4,S0010,RMOF10
0.08053986573955195,model1,S0010,RMOF11
0.04226449756558507,model4,S0010,RMOF11
0.025439716864586563,model1,S0010,RMOF12
0.02292738069342229,model4,S0010,RMOF12
0.04764070424706893,model1,S0010,RMOF13
0.03059658093102112,model4,S0010,RMOF13
0.028045308663949917,model1,S0010,RMOF14
0.02027639593023656,model4,S0010,RMOF14
0.03512157957967372,model1,S0010,RMOF15
0.01557195842165805,model4,S0010,RMOF15
0.1368594694605414,model1,S0010,RMOF16
0.05830799194685725,model4,S0010,RMOF16
0.07936224596379295,model1,S0010,RPA4
0.04068581935161415,model4,S0010,RPA4
0.038403687973636885,model1,S0010,RPI1
0.017097789871671546,model4,S0010,RPI1
0.04655351310736256,model1,S0010,RPI2
0.01751078291717251,model4,S0010,RPI2
0.0712753280675828,model1,S0010,RPI3
0.0052242195003256225,model4,S0010,RPI3
0.07103346846884168,model1,S0010,RPI4
0.019066640382578173,model4,S0010,RPI4
0.07916181858909586,model1,S0010,RPI5
0.013818778886475373,model4,S0010,RPI5
0.10691442925623408,model1,S0010,RPI6
0.00736602015478654,model4,S0010,RPI6
0.09447649079615647,model1,S0010,RPI7
0.019957150787411303,model4,S0010,RPI7
0.09827023233352684,model1,S0010,RPI8
0.035469447646631395,model4,S0010,RPI8
0.10754669013982328,model1,S0010,RPI9
0.013553335898232365,model4,S0010,RPI9
0.10196619421007934,model1,S0010,RPI10
0.02502092832193208,model4,S0010,RPI10
0.12365802325297327,model1,S0010,RPI11
0.035129408760066226,model4,S0010,RPI11
0.21261761339850607,model1,S0010,RPI12
0.07622729136898458,model4,S0010,RPI12
0.008788054780609823,model1,S0010,RTP1
-0.007883830127595073,model4,S0010,RTP1
0.049239044021402965,model1,S0010,RTP2
0.0018981726574674649,model4,S0010,RTP2
0.05072104496454512,model1,S0010,RTP3
0.002668555632127967,model4,S0010,RTP3
0.07040572141588093,model1,S0010,RTP4
0.006565088636880914,model4,S0010,RTP4
0.1265009999368555,model1,S0010,RTP5
0.045634870793364576,model4,S0010,RTP5
0.16930295755532096,model1,S0010,RTP6
0.07888428974247906,model4,S0010,RTP6
0.16605693140002434,model1,S0010,RTP7
0.08025038466728343,model4,S0010,RTP7
0.14528244706917384,model1,S0010,RTP8
0.09686636720227898,model4,S0010,RTP8
0.18098460195825525,model1,S0010,RTP9
0.08057373291098231,model4,S0010,RTP9
0.2993095268184316,model1,S0010,RTP10
0.11575691195394347,model4,S0010,RTP10
-0.0044248065571166105,model1,S0014,MTG-AH1
0.0009162141706967804,model4,S0014,MTG-AH1
0.005434911173883735,model1,S0014,MTG-AH2
0.005051376788509393,model4,S0014,MTG-AH2
0.04903033545985607,model1,S0014,MTG-AH3
0.007186567786920542,model4,S0014,MTG-AH3
-0.024229843386407518,model1,S0014,MTG-AH4
-0.010491743183041462,model4,S0014,MTG-AH4
-0.02487216742824241,model1,S0014,MTG-AH5
-0.009150320492455823,model4,S0014,MTG-AH5
0.030403246389351726,model1,S0014,MTG-AH6
-0.014085624093775772,model4,S0014,MTG-AH6
0.1266836868236733,model1,S0014,MTG-AH7
0.011171663623794192,model4,S0014,MTG-AH7
0.15031537168128073,model1,S0014,MTG-AH8
0.017808973670647682,model4,S0014,MTG-AH8
0.12517031444716328,model1,S0014,MTG-AH9
0.022213108944459967,model4,S0014,MTG-AH9
-0.0065352513027587,model1,S0014,MTG-AH10
-0.028371113633813075,model4,S0014,MTG-AH10
0.014634382533659118,model1,S0014,MTG-AH11
0.010394458541021235,model4,S0014,MTG-AH11
-0.0662439277181035,model1,S0014,MTG-AH12
-0.0662494083045434,model4,S0014,MTG-AH12
0.07101945028040574,model1,S0014,MTG-AH13
0.041662837799414015,model4,S0014,MTG-AH13
0.045273713365863735,model1,S0014,MTG-AH14
0.027395222945825456,model4,S0014,MTG-AH14
0.058540566372575924,model1,S0014,MTG-AH15
0.053583035483437284,model4,S0014,MTG-AH15
0.3618112699004459,model1,S0014,STG-HG1
0.292474754862573,model4,S0014,STG-HG1
0.3131262547343893,model1,S0014,STG-HG2
0.28907695068824024,model4,S0014,STG-HG2
0.18678184774622186,model1,S0014,STG-HG3
0.16534291758453126,model4,S0014,STG-HG3
0.1586114255263425,model1,S0014,STG-HG4
0.12627756324674272,model4,S0014,STG-HG4
0.17237901842591616,model1,S0014,STG-HG5
0.10360907376050872,model4,S0014,STG-HG5
0.1149618515201716,model1,S0014,STG-HG6
0.061255586962743885,model4,S0014,STG-HG6
0.09473182024408552,model1,S0014,STG-HG7
0.06584879932516778,model4,S0014,STG-HG7
0.0803705085041776,model1,S0014,STG-HG8
0.06620196542141743,model4,S0014,STG-HG8
-0.023197824870944538,model1,S0014,MTG-PH1
-0.017918856491215038,model4,S0014,MTG-PH1
-0.04887839796348234,model1,S0014,MTG-PH2
-0.032866037103745464,model4,S0014,MTG-PH2
-0.004125186467498009,model1,S0014,MTG-PH3
-0.026884407887045214,model4,S0014,MTG-PH3
0.08338104718995898,model1,S0014,MTG-PH4
0.008436212365253626,model4,S0014,MTG-PH4
0.11245779621668546,model1,S0014,MTG-PH5
-0.008575376899203126,model4,S0014,MTG-PH5
0.1031350205691464,model1,S0014,MTG-PH6
-0.04111197249946913,model4,S0014,MTG-PH6
0.0844375895108264,model1,S0014,MTG-PH7
-0.054075665855467435,model4,S0014,MTG-PH7
0.08869890058875537,model1,S0014,MTG-PH8
-0.034053384853307736,model4,S0014,MTG-PH8
0.0765950924716224,model1,S0014,MTG-PH9
-0.059572644683235663,model4,S0014,MTG-PH9
0.01724025726041226,model1,S0014,MTG-PH10
-0.059152529385675084,model4,S0014,MTG-PH10
-0.06641455756010875,model1,S0014,MTG-PH11
-0.0492103261004573,model4,S0014,MTG-PH11
0.20759103932996528,model1,S0014,AG-PI1
0.04221329350239664,model4,S0014,AG-PI1
0.15255963258667193,model1,S0014,AG-PI2
0.09171877974945387,model4,S0014,AG-PI2
0.1672570988319951,model1,S0014,AG-PI3
0.07960844876597296,model4,S0014,AG-PI3
0.19893507133445612,model1,S0014,AG-PI4
0.07877122555131345,model4,S0014,AG-PI4
0.2692617866969232,model1,S0014,AG-PI5
0.05442534544029527,model4,S0014,AG-PI5
0.2372219059744185,model1,S0014,AG-PI6
0.07540523938058406,model4,S0014,AG-PI6
0.1292880587993326,model1,S0014,AG-PI7
0.04134274657848338,model4,S0014,AG-PI7
0.1052882852656194,model1,S0014,AG-PI8
0.030341633499295258,model4,S0014,AG-PI8
0.057947643125739565,model1,S0014,AG-PI9
-0.01434022399867234,model4,S0014,AG-PI9
0.05850051110039917,model1,S0014,AG-PI10
0.05981176306234344,model4,S0014,AG-PI10
0.010705521428245887,model1,S0014,AG-PI11
-0.07940463583045139,model4,S0014,AG-PI11
0.07092323469586724,model1,S0014,AG-PI12
-0.005534931747623053,model4,S0014,AG-PI12
0.12929639535284942,model1,S0014,AG-PI14
0.13374416190226046,model4,S0014,AG-PI14
0.17797522374863806,model1,S0014,IMF-AI1
-0.005869232457907908,model4,S0014,IMF-AI1
0.11623257478410533,model1,S0014,IMF-AI2
0.02339441958487937,model4,S0014,IMF-AI2
0.1654741609058069,model1,S0014,IMF-AI3
0.042060406926731235,model4,S0014,IMF-AI3
0.15174964233991695,model1,S0014,IMF-AI4
0.023520460181697414,model4,S0014,IMF-AI4
0.1538351217778255,model1,S0014,IMF-AI5
0.010818821846230257,model4,S0014,IMF-AI5
0.14530778876240485,model1,S0014,IMF-AI6
0.020708941417432,model4,S0014,IMF-AI6
0.1398371017547259,model1,S0014,IMF-AI7
0.02603976346538328,model4,S0014,IMF-AI7
0.09588827644857807,model1,S0014,IMF-AI8
0.02037178777829236,model4,S0014,IMF-AI8
0.038879132124562565,model1,S0014,IMF-AI9
-0.01540763805512469,model4,S0014,IMF-AI9
0.040962895436501404,model1,S0014,IMF-AI10
0.06290636093100098,model4,S0014,IMF-AI10
0.10034954653709773,model1,S0014,SMFMOF1
0.03457758329477029,model4,S0014,SMFMOF1
0.18787982251349072,model1,S0014,SMFMOF2
-0.003616957687504238,model4,S0014,SMFMOF2
0.08295576949618085,model1,S0014,SMFMOF3
0.008481963560574464,model4,S0014,SMFMOF3
0.031741822709111106,model1,S0014,SMFMOF4
-0.01061182247707452,model4,S0014,SMFMOF4
0.011042138584285231,model1,S0014,SMFMOF5
0.0009424411938200203,model4,S0014,SMFMOF5
0.022278874213948426,model1,S0014,SMFMOF6
0.0009046057016073813,model4,S0014,SMFMOF6
-0.008482649553517385,model1,S0014,SMFMOF7
-0.032853869816881605,model4,S0014,SMFMOF7
0.03097150759395345,model1,S0014,SMFMOF8
-0.0042885346776458215,model4,S0014,SMFMOF8
0.02254501379948389,model1,S0014,SMFMOF9
-0.0093035830859183,model4,S0014,SMFMOF9
0.030158679338629032,model1,S0014,SMFMOF10
0.0035862325687605603,model4,S0014,SMFMOF10
0.020630488074228136,model1,S0014,SMFMOF11
0.03976990276066749,model4,S0014,SMFMOF11
0.11748617561904535,model1,S0014,SMFMOF12
0.05193796520254832,model4,S0014,SMFMOF12
0.032813133640660595,model1,S0014,SMFMOF13
0.02085559252256464,model4,S0014,SMFMOF13
0.012503820509698184,model1,S0014,SMFMOF14
0.03435417549573363,model4,S0014,SMFMOF14
0.02019796669999907,model1,S0014,SMFMOF15
0.005938568166081319,model4,S0014,SMFMOF15
0.01713249892117882,model1,S0014,SMFMOF16
-0.02102493913540553,model4,S0014,SMFMOF16
0.12353345273693625,model1,S0014,MAFLOF1
0.06473472976905381,model4,S0014,MAFLOF1
0.12071049181533115,model1,S0014,MAFLOF2
0.08103854439330607,model4,S0014,MAFLOF2
0.1766988927738726,model1,S0014,MAFLOF3
0.05680827173781795,model4,S0014,MAFLOF3
0.18313697881690888,model1,S0014,MAFLOF4
0.03983396060714022,model4,S0014,MAFLOF4
0.17555646922664805,model1,S0014,MAFLOF5
0.015301289799170838,model4,S0014,MAFLOF5
0.1364199863489671,model1,S0014,MAFLOF6
0.012628880462842716,model4,S0014,MAFLOF6
0.06400959810763676,model1,S0014,MAFLOF7
0.03355300900705353,model4,S0014,MAFLOF7
0.032885903054991665,model1,S0014,MAFLOF8
0.037406349927569325,model4,S0014,MAFLOF8
-0.013724392177223214,model1,S0014,MAFLOF9
-0.03080383153075467,model4,S0014,MAFLOF9
0.035101318883976884,model1,S0014,MAFLOF10
0.04541322782635996,model4,S0014,MAFLOF10
0.01374955743853478,model1,S0014,MAFLOF11
0.005176511003631748,model4,S0014,MAFLOF11
-0.007377193959797613,model1,S0014,MAFLOF12
-0.0024797380731359,model4,S0014,MAFLOF12
-0.017687113731199747,model1,S0014,MAFLOF13
-0.04253307349933761,model4,S0014,MAFLOF13
0.014318692674756363,model1,S0014,MAFLOF14
-0.0011891608432064936,model4,S0014,MAFLOF14
0.04014538118804132,model1,S0014,MAFLOF15
0.04603062379579901,model4,S0014,MAFLOF15
0.04843071207892795,model1,S0014,MAFLOF16
0.0571019320910081,model4,S0014,MAFLOF16
0.0909848537493176,model1,S0014,MPF-AC1
0.029668261656288126,model4,S0014,MPF-AC1
0.0922797484462376,model1,S0014,MPF-AC2
-0.0007931049245658802,model4,S0014,MPF-AC2
0.08965155682645637,model1,S0014,MPF-AC3
0.012132359794480477,model4,S0014,MPF-AC3
0.05761884263491888,model1,S0014,MPF-AC4
0.048000551655434216,model4,S0014,MPF-AC4
0.07778721229399546,model1,S0014,MPF-AC5
0.009211892308199179,model4,S0014,MPF-AC5
0.0671266718347521,model1,S0014,MPF-AC6
0.012914143682713214,model4,S0014,MPF-AC6
0.06331405183044674,model1,S0014,MPF-AC7
0.0005379686994490105,model4,S0014,MPF-AC7
0.08184741295096645,model1,S0014,MPF-AC8
0.0320615442511725,model4,S0014,MPF-AC8
0.07356342957940634,model1,S0014,MPF-AC9
0.022682794295896428,model4,S0014,MPF-AC9
0.06837058014427934,model1,S0014,MPF-AC10
0.02335148183814441,model4,S0014,MPF-AC10
0.028627788085379174,model1,S0014,MPF-AC11
-0.0008942494505761659,model4,S0014,MPF-AC11
-0.002449077787811816,model1,S0014,MPF-AC12
-0.0014514965198534025,model4,S0014,MPF-AC12
0.014560884070348291,model1,S0014,MPF-AC13
0.036389890659692316,model4,S0014,MPF-AC13
0.061979601686924186,model1,S0014,MPF-AC14
0.02785260647687916,model4,S0014,MPF-AC14
0.1355635719428169,model1,S0015,AMT-AMG1
0.002411305703361914,model4,S0015,AMT-AMG1
0.1360829165495398,model1,S0015,AMT-AMG2
-0.006921546775526563,model4,S0015,AMT-AMG2
0.16911472519883552,model1,S0015,AMT-AMG3
0.01542653159834086,model4,S0015,AMT-AMG3
0.1549401311463975,model1,S0015,AMT-AMG4
-0.012179773388021398,model4,S0015,AMT-AMG4
0.15530044347037875,model1,S0015,AMT-AMG5
-0.016654174697056462,model4,S0015,AMT-AMG5
0.14698631165092008,model1,S0015,AMT-AMG6
-0.04670303817598369,model4,S0015,AMT-AMG6
0.1450365413163409,model1,S0015,AMT-AMG7
-0.053196257894472236,model4,S0015,AMT-AMG7
0.13259439719431246,model1,S0015,AMT-AMG8
-0.06472554252850123,model4,S0015,AMT-AMG8
0.11911881557436788,model1,S0015,AMT-AMG9
-0.07256477040098012,model4,S0015,AMT-AMG9
0.12179187278147476,model1,S0015,AMT-AMG10
-0.062123193073036334,model4,S0015,AMT-AMG10
0.1470858971839225,model1,S0015,AMT-AMG11
-0.05883209675563353,model4,S0015,AMT-AMG11
0.19666522358924896,model1,S0015,AMT-AMG12
0.015200698146432512,model4,S0015,AMT-AMG12
0.30322617285902986,model1,S0015,AMT-AMG13
0.20786434040385268,model4,S0015,AMT-AMG13
0.3062011501211766,model1,S0015,AMT-AMG14
0.2141904610205076,model4,S0015,AMT-AMG14
0.0135186763538671,model1,S0015,MST-AHG1
-0.017775960298829573,model4,S0015,MST-AHG1
0.01747517876220307,model1,S0015,MST-AHG2
0.02141302242840969,model4,S0015,MST-AHG2
0.03229900487215236,model1,S0015,MST-AHG3
0.04244111950027575,model4,S0015,MST-AHG3
-0.006168243761592314,model1,S0015,MST-AHG4
-0.006255981793092599,model4,S0015,MST-AHG4
0.0381389993987255,model1,S0015,MST-AHG5
-0.03129709088659248,model4,S0015,MST-AHG5
0.08060261318412028,model1,S0015,MST-AHG6
-0.04982777381892407,model4,S0015,MST-AHG6
0.09661534047870042,model1,S0015,MST-AHG7
-0.06193778963479689,model4,S0015,MST-AHG7
0.08411336867435575,model1,S0015,MST-AHG8
-0.045638673581657935,model4,S0015,MST-AHG8
0.02612397201099535,model1,S0015,MST-AHG9
-0.010309900330204829,model4,S0015,MST-AHG9
0.027550551467108646,model1,S0015,MST-AHG10
-0.001648630730517457,model4,S0015,MST-AHG10
0.018235943439425337,model1,S0015,MST-AHG11
0.005806279679133317,model4,S0015,MST-AHG11
0.07087472049278687,model1,S0015,MST-AHG12
0.03235887925284353,model4,S0015,MST-AHG12
0.09108802373824924,model1,S0015,MST-AHG13
0.08210508670480245,model4,S0015,MST-AHG13
0.13057946528133085,model1,S0015,MST-AHG14
0.08170371510188469,model4,S0015,MST-AHG14
-0.0567049363617422,model1,S0015,PST-PHG1
-0.046952906364968856,model4,S0015,PST-PHG1
0.026071384242210217,model1,S0015,PST-PHG2
0.024009025843808672,model4,S0015,PST-PHG2
0.04247879430539901,model1,S0015,PST-PHG3
0.05808796595057514,model4,S0015,PST-PHG3
0.07105392606256862,model1,S0015,PST-PHG4
0.045269949183972924,model4,S0015,PST-PHG4
0.08637680030113422,model1,S0015,PST-PHG5
-0.051762609130443886,model4,S0015,PST-PHG5
0.1028564131327212,model1,S0015,PST-PHG6
-0.004819706216117381,model4,S0015,PST-PHG6
0.07132023667231398,model1,S0015,PST-PHG7
0.026488127254762656,model4,S0015,PST-PHG7
0.06357323627796034,model1,S0015,PST-PHG8
0.015247381181753112,model4,S0015,PST-PHG8
0.05730800437685881,model1,S0015,PST-PHG9
0.047014082527417685,model4,S0015,PST-PHG9
0.017194220699122756,model1,S0015,PST-PHG10
0.007274572180698398,model4,S0015,PST-PHG10
0.07308838251735733,model1,S0015,PST-PHG11
0.0782730903094329,model4,S0015,PST-PHG11
0.049926908629383406,model1,S0015,PST-PHG12
0.059632521743855985,model4,S0015,PST-PHG12
0.060780335994586536,model1,S0015,PST-PHG13
0.06500097306486477,model4,S0015,PST-PHG13
0.0793334904263548,model1,S0015,PST-PHG14
0.0829296488682332,model4,S0015,PST-PHG14
0.0736692710902586,model1,S0015,MMF-LOF1
0.017958453293923354,model4,S0015,MMF-LOF1
0.04135219629162153,model1,S0015,MMF-LOF2
-0.0656064597150776,model4,S0015,MMF-LOF2
0.07612928767718738,model1,S0015,MMF-LOF3
-0.07884077295911253,model4,S0015,MMF-LOF3
0.08029320995102975,model1,S0015,MMF-LOF4
-0.08992625881051214,model4,S0015,MMF-LOF4
0.07037380030363209,model1,S0015,MMF-LOF5
-0.07325324660146608,model4,S0015,MMF-LOF5
0.13029666976154794,model1,S0015,MMF-LOF6
0.05701623007557231,model4,S0015,MMF-LOF6
0.07181163680621107,model1,S0015,MMF-LOF7
0.042149956305332886,model4,S0015,MMF-LOF7
0.10928532509040832,model1,S0015,MMF-LOF8
-0.05680850850993317,model4,S0015,MMF-LOF8
0.059723609273345024,model1,S0015,MMF-LOF9
-0.09135156187236274,model4,S0015,MMF-LOF9
0.07814088474759567,model1,S0015,MMF-LOF10
-0.049677550280663146,model4,S0015,MMF-LOF10
0.02720034496482376,model1,S0015,MMF-LOF11
-0.07450616676848232,model4,S0015,MMF-LOF11
0.021937715016346563,model1,S0015,MMF-LOF12
-0.05773692101277283,model4,S0015,MMF-LOF12
0.03947773598360309,model1,S0015,MMF-LOF13
-0.06518616038974187,model4,S0015,MMF-LOF13
0.13073954312250222,model1,S0015,MMF-LOF14
-0.07086575092080075,model4,S0015,MMF-LOF14
0.03513604099429299,model1,S0015,MSF-MOF1
-0.013674008351527413,model4,S0015,MSF-MOF1
0.06219037366877241,model1,S0015,MSF-MOF2
-0.04486558009152959,model4,S0015,MSF-MOF2
0.07028093324833112,model1,S0015,MSF-MOF3
-0.060696057781529374,model4,S0015,MSF-MOF3
0.0585676629211073,model1,S0015,MSF-MOF4
-0.055632955903344654,model4,S0015,MSF-MOF4
0.03221211016116925,model1,S0015,MSF-MOF5
-0.06375633280321663,model4,S0015,MSF-MOF5
0.013865749297727492,model1,S0015,MSF-MOF6
-0.05576704724471713,model4,S0015,MSF-MOF6
0.009275172186664123,model1,S0015,MSF-MOF7
-0.06194744692840561,model4,S0015,MSF-MOF7
0.03689570682967122,model1,S0015,MSF-MOF8
-0.05228400471526435,model4,S0015,MSF-MOF8
0.058434809438614725,model1,S0015,MSF-MOF9
-0.09735338234913693,model4,S0015,MSF-MOF9
0.04794549945879782,model1,S0015,MSF-MOF10
-0.062009009900525165,model4,S0015,MSF-MOF10
0.05640376209355862,model1,S0015,MSF-MOF11
-0.05714087733989024,model4,S0015,MSF-MOF11
0.07158567858908703,model1,S0015,MSF-MOF12
-0.09474005282530906,model4,S0015,MSF-MOF12
0.09562486832328353,model1,S0015,MSF-MOF13
-0.10168632791883128,model4,S0015,MSF-MOF13
0.07916266830689928,model1,S0015,MSF-MOF14
-0.0859945211268189,model4,S0015,MSF-MOF14
0.10009454840978656,model1,S0015,MSF-MOF15
-0.04231018042464719,model4,S0015,MSF-MOF15
0.10403738574428044,model1,S0015,MSF-MOF16
0.055709365258618686,model4,S0015,MSF-MOF16
0.08958034123391369,model1,S0015,MMF-AC1
-0.07931178243957115,model4,S0015,MMF-AC1
0.10045393850454552,model1,S0015,MMF-AC2
-0.087640518999919,model4,S0015,MMF-AC2
0.10119220713932607,model1,S0015,MMF-AC3
-0.08589700356894063,model4,S0015,MMF-AC3
0.10509617319355093,model1,S0015,MMF-AC4
-0.08906882586613772,model4,S0015,MMF-AC4
0.11148743081763024,model1,S0015,MMF-AC5
-0.08487932305901792,model4,S0015,MMF-AC5
0.05999909653768176,model1,S0015,MMF-AC6
-0.07692163422790645,model4,S0015,MMF-AC6
0.09835803990560844,model1,S0015,MMF-AC7
