r,model,subject,channel
0.1165605424494926,model3,S0004,RAntTm4
0.09322087142884272,model1,S0004,RAntTm5
0.08392608050323118,model3,S0004,RAntTm5
0.028820953312773488,model1,S0004,RAntTm6
0.02651022507153216,model3,S0004,RAntTm6
0.06450212422963207,model1,S0004,RAntTm7
0.06057750357719766,model3,S0004,RAntTm7
0.050896831800045984,model1,S0004,RAntTm8
0.04941465359926489,model3,S0004,RAntTm8
0.02859771951787762,model1,S0004,RAntTm9
0.027019175664386847,model3,S0004,RAntTm9
0.03855317667316532,model1,S0004,RAntTm10
0.03752816770276677,model3,S0004,RAntTm10
-0.02455744541363636,model1,S0004,RMdTm51
-0.02388252430876965,model3,S0004,RMdTm51
0.028146383443432826,model1,S0004,RMdTm52
0.027473101154011702,model3,S0004,RMdTm52
0.0960282831407774,model1,S0004,RMdTm53
0.10327536132157092,model3,S0004,RMdTm53
-0.0054750280888880105,model1,S0004,RMdTm54
-0.05948051662870029,model3,S0004,RMdTm54
0.04525350693610168,model1,S0004,RMdTm55
-0.009356267857896866,model3,S0004,RMdTm55
0.025216787671890863,model1,S0004,RMdTm56
0.028752367877096636,model3,S0004,RMdTm56
0.0528928415636056,model1,S0004,RMdTm57
0.054181090665716566,model3,S0004,RMdTm57
0.013769295006892664,model1,S0004,RMdTm58
0.005170107165459836,model3,S0004,RMdTm58
0.13552705706730062,model1,S0004,RMdTm71
0.13558828281037666,model3,S0004,RMdTm71
0.13893889380082053,model1,S0004,RMdTm72
0.13819802480457358,model3,S0004,RMdTm72
0.1093082509703282,model1,S0004,RMdTm73
0.1131454484668195,model3,S0004,RMdTm73
0.07756334756368062,model1,S0004,RMdTm74
0.07810555964739331,model3,S0004,RMdTm74
0.028435729835201387,model1,S0004,RMdTm75
0.01701654014967963,model3,S0004,RMdTm75
0.10685352416969557,model1,S0004,RMdTm76
0.1086827686137509,model3,S0004,RMdTm76
0.07269407649306547,model1,S0004,RMdTm77
0.0828853225826561,model3,S0004,RMdTm77
0.1492976199409141,model1,S0004,RMdTm78
0.15097066517123542,model3,S0004,RMdTm78
0.0008273325021410308,model1,S0004,RInTm51
0.0018475109972747265,model3,S0004,RInTm51
0.003465658514067688,model1,S0004,RInTm52
0.002681410666061239,model3,S0004,RInTm52
0.050510235415229324,model1,S0004,RInTm53
0.05732004873450903,model3,S0004,RInTm53
0.05016731781537405,model1,S0004,RInTm54
0.051846145398164775,model3,S0004,RInTm54
0.06536697506738975,model1,S0004,RInTm55
0.06637025195467129,model3,S0004,RInTm55
0.10766818785746043,model1,S0004,RInTm56
0.10615078615453596,model3,S0004,RInTm56
0.33794540062839024,model1,S0004,RInTm57
0.3378117948909957,model3,S0004,RInTm57
0.3489419131715609,model1,S0004,RInTm58
0.34874251662787586,model3,S0004,RInTm58
-0.017560078625885985,model1,S0004,RSpTm51
-0.02388549265276824,model3,S0004,RSpTm51
0.017900543917293812,model1,S0004,RSpTm52
0.019196637441683533,model3,S0004,RSpTm52
0.008042803777512798,model1,S0004,RSpTm53
0.012163229547180852,model3,S0004,RSpTm53
-0.009331129669049934,model1,S0004,RSpTm54
0.003288279804667084,model3,S0004,RSpTm54
0.02926763258476336,model1,S0004,RSpTm55
0.0271444159071128,model3,S0004,RSpTm55
0.02155907636736105,model1,S0004,RSpTm56
0.00319519364491607,model3,S0004,RSpTm56
0.04038974155594067,model1,S0004,RSpTm57
0.03394966167970037,model3,S0004,RSpTm57
0.034933882133793566,model1,S0004,RSpTm58
0.030339335536720562,model3,S0004,RSpTm58
0.13977354925437588,model1,S0004,RSpTm71
0.1398894595373849,model3,S0004,RSpTm71
0.1149653992651803,model1,S0004,RSpTm72
0.11741716829594515,model3,S0004,RSpTm72
0.06612166751251977,model1,S0004,RSpTm73
0.06617663881404305,model3,S0004,RSpTm73
0.083878888817615,model1,S0004,RSpTm74
0.0842707143328655,model3,S0004,RSpTm74
0.11123077568009347,model1,S0004,RSpTm75
0.11319222596050105,model3,S0004,RSpTm75
0.06374565678613052,model1,S0004,RSpTm76
0.060787205380157375,model3,S0004,RSpTm76
0.07756592519366334,model1,S0004,RSpTm77
0.07987917589162835,model3,S0004,RSpTm77
0.013457418848952615,model1,S0004,RInIns3
0.011984562927263234,model3,S0004,RInIns3
-0.0008897974279300734,model1,S0004,RInIns4
-0.0006587500386949272,model3,S0004,RInIns4
0.055880107575373726,model1,S0004,RInIns5
0.05379928697505024,model3,S0004,RInIns5
0.1805757775580469,model1,S0004,RInIns7
0.17870760333170702,model3,S0004,RInIns7
0.26191545737309097,model1,S0004,RInIns8
0.26156387989578245,model3,S0004,RInIns8
0.1083966335343918,model1,S0004,RSpIns1
0.10638758642572747,model3,S0004,RSpIns1
0.210112995414214,model1,S0004,RSpIns2
0.21062477757530187,model3,S0004,RSpIns2
0.12466306346513405,model1,S0004,RSpIns3
0.12291803565757335,model3,S0004,RSpIns3
0.16394835266303034,model1,S0004,RSpIns4
0.16455507638534686,model3,S0004,RSpIns4
0.13831078338279884,model1,S0004,RSpIns5
0.1380641377006508,model3,S0004,RSpIns5
0.13907180622577373,model1,S0004,RSpIns6
0.1397989624307793,model3,S0004,RSpIns6
0.1872348833424154,model1,S0004,RSpIns7
0.18801048749011715,model3,S0004,RSpIns7
0.13589295154084816,model1,S0004,RSpIns8
0.1368361207024871,model3,S0004,RSpIns8
-0.022043982212423315,model1,S0006,RAST1
-0.0195031002796489,model3,S0006,RAST1
0.018540006577371027,model1,S0006,RAST2
0.010192174157435709,model3,S0006,RAST2
0.039172425678604864,model1,S0006,RAST3
0.02292234470530305,model3,S0006,RAST3
0.05831328552272212,model1,S0006,RAST5
0.05009767980398437,model3,S0006,RAST5
0.09226141312896084,model1,S0006,RAST6
0.08193597685526345,model3,S0006,RAST6
0.1338173791685673,model1,S0006,RAST7
0.1322296055153665,model3,S0006,RAST7
0.17305852672756936,model1,S0006,RAST8
0.17589252594083185,model3,S0006,RAST8
0.1789439237872774,model1,S0006,RAST9
0.18155228147915212,model3,S0006,RAST9
0.1547931192881739,model1,S0006,RAST10
0.15087937698634693,model3,S0006,RAST10
0.2145303004378856,model1,S0006,RAST11
0.21457176698410207,model3,S0006,RAST11
0.3375095709000729,model1,S0006,RAST12
0.3339064551693355,model3,S0006,RAST12
0.07706449153028168,model1,S0006,RMST1
0.0718737811398748,model3,S0006,RMST1
0.0810373868471257,model1,S0006,RMST2
0.0753061833603,model3,S0006,RMST2
0.0532523243518732,model1,S0006,RMST3
0.04827785747284385,model3,S0006,RMST3
0.0931346172662729,model1,S0006,RMST4
0.08990104613597713,model3,S0006,RMST4
0.060890626054156724,model1,S0006,RMST5
0.05373145229709672,model3,S0006,RMST5
0.01209987527646075,model1,S0006,RMST6
0.004624212248468304,model3,S0006,RMST6
0.02222364769671157,model1,S0006,RMST7
0.017048950463921752,model3,S0006,RMST7
0.023092937163653654,model1,S0006,RMST8
0.0257191507558665,model3,S0006,RMST8
0.05581132837557572,model1,S0006,RMST9
0.06179645394579743,model3,S0006,RMST9
0.07900250830307523,model1,S0006,RMST10
0.08998298747103071,model3,S0006,RMST10
0.04458606526279845,model1,S0006,RMST11
0.045348858546756084,model3,S0006,RMST11
0.03655116845797023,model1,S0006,RMST12
0.0378312925110043,model3,S0006,RMST12
0.2629841917271624,model1,S0006,RMST13
0.25695405578449193,model3,S0006,RMST13
0.3510185665518332,model1,S0006,RMST14
0.33718933462060163,model3,S0006,RMST14
0.06015946713397469,model1,S0006,RPST1
0.05960088484401201,model3,S0006,RPST1
0.1410321279368726,model1,S0006,RPST2
0.14139143186197578,model3,S0006,RPST2
0.15716961405696986,model1,S0006,RPST3
0.1605673397989175,model3,S0006,RPST3
0.1633935515995355,model1,S0006,RPST4
0.16479231303153574,model3,S0006,RPST4
0.032507107446788634,model1,S0006,RPST5
0.023415255266869068,model3,S0006,RPST5
0.05961714289277405,model1,S0006,RPST6
0.050250106943725184,model3,S0006,RPST6
0.0654062146456268,model1,S0006,RPST7
0.07127035702360891,model3,S0006,RPST7
0.052571457699279636,model1,S0006,RPST8
0.06918518642760149,model3,S0006,RPST8
0.024593509459007682,model1,S0006,RPST9
0.02725906815485485,model3,S0006,RPST9
0.031065095093817063,model1,S0006,RPST10
0.042095061855008255,model3,S0006,RPST10
0.08322587978827532,model1,S0006,RPST11
0.08414667685625814,model3,S0006,RPST11
0.04915191745731206,model1,S0006,RPST12
0.05088835939943154,model3,S0006,RPST12
0.07802913822688723,model1,S0006,RPPST1
0.08199400261926734,model3,S0006,RPPST1
0.03152541463714393,model1,S0006,RPPST2
0.03260822179210105,model3,S0006,RPPST2
0.08072716202292059,model1,S0006,RPPST3
0.08399454973350297,model3,S0006,RPPST3
0.10004713984008352,model1,S0006,RPPST4
0.10449804382931094,model3,S0006,RPPST4
0.12786974893199474,model1,S0006,RPPST5
0.13119471827574927,model3,S0006,RPPST5
0.04281799241494054,model1,S0006,RPPST6
0.04491644317042179,model3,S0006,RPPST6
0.07006458121265813,model1,S0006,RPPST7
0.07284653107814483,model3,S0006,RPPST7
0.04837794445627255,model1,S0006,RPPST8
0.048047365046113864,model3,S0006,RPPST8
0.06595370719307682,model1,S0006,RPPST9
0.0644620577835602,model3,S0006,RPPST9
0.17370090350165504,model1,S0006,RPPST10
0.16993604942079493,model3,S0006,RPPST10
0.16179953257695134,model1,S0006,RPPST11
0.16199730049026712,model3,S0006,RPPST11
0.21946748075373013,model1,S0006,RPPST13
0.2199033697225536,model3,S0006,RPPST13
0.24807548760518314,model1,S0006,RPPST14
0.2511826797205851,model3,S0006,RPPST14
0.2335544255480016,model1,S0006,RPPST15
0.23477550866607186,model3,S0006,RPPST15
0.3819301304567633,model1,S0006,RPPST16
0.3803775278895497,model3,S0006,RPPST16
0.06489276022175504,model1,S0006,RAIF1
0.06772311119938962,model3,S0006,RAIF1
0.01982343397964273,model1,S0006,RAIF2
0.013174550812381754,model3,S0006,RAIF2
0.09254900418091806,model1,S0006,RAIF3
0.08710266209437331,model3,S0006,RAIF3
0.061016750712432,model1,S0006,RAIF4
0.05653618119850212,model3,S0006,RAIF4
0.0470521625384102,model1,S0006,RAIF5
0.04446240379866172,model3,S0006,RAIF5
0.0727734518186872,model1,S0006,RAIF6
0.07073344138359015,model3,S0006,RAIF6
0.12460266955567124,model1,S0006,RAIF7
0.1254029024022334,model3,S0006,RAIF7
0.2271664179909333,model1,S0006,RAIF8
0.2265921835633413,model3,S0006,RAIF8
-0.004352203338622574,model1,S0006,RPI1
-0.015423787645701147,model3,S0006,RPI1
-0.0007699258109303901,model1,S0006,RPI2
0.0044297821481974345,model3,S0006,RPI2
-0.00016429653658291886,model1,S0006,RPI3
0.0057263544886574464,model3,S0006,RPI3
0.05011596614399546,model1,S0006,RPI4
0.052131348377335116,model3,S0006,RPI4
0.1339941523700106,model1,S0006,RPI5
0.1335355693144009,model3,S0006,RPI5
0.11074089049738256,model1,S0006,RPI6
0.10619828530210502,model3,S0006,RPI6
0.0923271973867704,model1,S0006,RPI7
0.10287996140450074,model3,S0006,RPI7
0.04989498047799746,model1,S0006,RPI8
0.0582946185632281,model3,S0006,RPI8
0.06024694599586732,model1,S0006,RPI9
0.06528993695846468,model3,S0006,RPI9
0.14281234432097684,model1,S0006,RPI10
0.14338915146096926,model3,S0006,RPI10
0.15480285138864386,model1,S0006,RPI11
0.15457196160225015,model3,S0006,RPI11
0.1282884237459975,model1,S0006,RPI12
0.12741045302256246,model3,S0006,RPI12
0.11700016622217327,model1,S0006,RPI13
0.11638073349741998,model3,S0006,RPI13
0.0942503206103389,model1,S0006,RPI14
0.09638575218382434,model3,S0006,RPI14
0.04151369328408185,model1,S0006,RPI15
0.04418757030732104,model3,S0006,RPI15
0.03848482928995632,model1,S0006,RPI16
0.043865141240985416,model3,S0006,RPI16
0.17713273599865373,model1,S0006,ROF1
0.1698220133325164,model3,S0006,ROF1
0.10511523050391074,model1,S0006,ROF2
0.07956063028280545,model3,S0006,ROF2
0.0897883449186136,model1,S0006,ROF3
0.05721641742975581,model3,S0006,ROF3
0.06821372441397608,model1,S0006,ROF4
0.05092755816314132,model3,S0006,ROF4
0.09210475303730188,model1,S0006,ROF5
0.07534887753332938,model3,S0006,ROF5
0.09894281486483623,model1,S0006,ROF6
0.09835345193144424,model3,S0006,ROF6
0.10821170652207876,model1,S0006,ROF7
0.1069624894725064,model3,S0006,ROF7
0.10870858774393434,model1,S0006,ROF8
0.10851021117568416,model3,S0006,ROF8
0.10407825235985718,model1,S0006,ROF9
0.1050720343393972,model3,S0006,ROF9
0.0972424940739991,model1,S0006,ROF10
0.09980897945589164,model3,S0006,ROF10
0.09765786236336034,model1,S0006,ROF11
0.10214320152916263,model3,S0006,ROF11
0.07564843944182638,model1,S0006,ROF12
0.0739358257385722,model3,S0006,ROF12
0.043253299495734594,model1,S0006,ROF13
0.028240248084021705,model3,S0006,ROF13
0.06423385741076655,model1,S0006,ROF14
0.07216841933014337,model3,S0006,ROF14
0.07815136929604756,model1,S0006,ROF15
0.050855394406035516,model3,S0006,ROF15
0.06039589264465984,model1,S0006,ROF16
0.049119810762562686,model3,S0006,ROF16
0.07505526234880837,model1,S0006,RAC1
0.07657907516965662,model3,S0006,RAC1
0.0935644420457336,model1,S0006,RAC2
0.09564869626465636,model3,S0006,RAC2
0.09771010509475098,model1,S0006,RAC3
0.10037442750960274,model3,S0006,RAC3
0.04269193285157017,model1,S0006,RAC4
0.04385071453532259,model3,S0006,RAC4
0.0749751537248736,model1,S0006,RAC5
0.07539012353206125,model3,S0006,RAC5
0.07749121481898383,model1,S0006,RAC6
0.08073882331115652,model3,S0006,RAC6
0.027182157758111083,model1,S0006,RAC7
0.03489096428017243,model3,S0006,RAC7
0.002838634974934425,model1,S0006,RAC8
0.002592011355376017,model3,S0006,RAC8
0.031318577445642475,model1,S0006,RAC9
0.002777507649145016,model3,S0006,RAC9
0.07435007592059015,model1,S0006,RAC10
0.031396363843867334,model3,S0006,RAC10
0.11066684069659874,model1,S0006,RAC11
0.07966836484483758,model3,S0006,RAC11
0.09447288400087027,model1,S0006,RAC12
0.04463968041834119,model3,S0006,RAC12
0.1238385576331466,model1,S0007,AMF-AC1
0.10484113713349402,model3,S0007,AMF-AC1
0.2541630696035535,model1,S0007,AMF-AC2
0.2475505451761354,model3,S0007,AMF-AC2
0.2950483368473095,model1,S0007,AMF-AC3
0.2821253607693933,model3,S0007,AMF-AC3
0.3134187795001868,model1,S0007,AMF-AC4
0.306124282775292,model3,S0007,AMF-AC4
0.2980435644424232,model1,S0007,AMF-AC5
0.2943014626763954,model3,S0007,AMF-AC5
0.2183012525265435,model1,S0007,AMF-AC6
0.2249014591172729,model3,S0007,AMF-AC6
0.07838185730258558,model1,S0007,AMF-AC7
0.08803327656079336,model3,S0007,AMF-AC7
0.12082924043181313,model1,S0007,AMF-AC8
0.1365580485105457,model3,S0007,AMF-AC8
0.2375891849651463,model1,S0007,AMF-AC9
0.24213347809288674,model3,S0007,AMF-AC9
0.031481648670827964,model1,S0007,AMF-AC10
0.03223090315088878,model3,S0007,AMF-AC10
0.149959436799338,model1,S0007,AMF-AC11
0.14420872664952214,model3,S0007,AMF-AC11
0.2388967630496028,model1,S0007,AMF-AC12
0.2468515857715402,model3,S0007,AMF-AC12
0.4189090715485843,model1,S0007,AMF-AC13
0.4208186408266126,model3,S0007,AMF-AC13
0.4651939260720816,model1,S0007,AMF-AC14
0.4638359713456701,model3,S0007,AMF-AC14
0.21713559117314388,model1,S0007,MSF-MC1
0.2077972015039894,model3,S0007,MSF-MC1
0.2814643391863044,model1,S0007,MSF-MC2
0.26714128868466464,model3,S0007,MSF-MC2
0.21445039889750875,model1,S0007,MSF-MC3
0.20628037884574413,model3,S0007,MSF-MC3
0.12687981680831814,model1,S0007,MSF-MC4
0.12960455445356894,model3,S0007,MSF-MC4
0.07520787908042906,model1,S0007,MSF-MC5
0.05424694410456995,model3,S0007,MSF-MC5
0.13450258692707515,model1,S0007,MSF-MC6
0.12248816597616152,model3,S0007,MSF-MC6
0.2091576805793447,model1,S0007,MSF-MC7
0.18707259455881856,model3,S0007,MSF-MC7
0.11321029569536528,model1,S0007,MSF-MC8
0.10727286457052446,model3,S0007,MSF-MC8
0.03273895869689911,model1,S0007,MSF-MC9
0.029716966691424037,model3,S0007,MSF-MC9
0.04383158283910028,model1,S0007,MSF-MC10
0.023517959507827958,model3,S0007,MSF-MC10
0.11727184852530835,model1,S0007,AIF-OF1
0.11808095949979976,model3,S0007,AIF-OF1
0.06407059388370882,model1,S0007,AIF-OF2
0.06560317590038395,model3,S0007,AIF-OF2
0.16046050607375234,model1,S0007,AIF-OF3
0.16096136919895107,model3,S0007,AIF-OF3
0.024304812562861725,model1,S0007,AIF-OF4
0.02735258661438061,model3,S0007,AIF-OF4
0.04143312420167308,model1,S0007,AIF-OF5
0.040484353704451734,model3,S0007,AIF-OF5
0.05469178988511172,model1,S0007,AIF-OF6
0.03987538005831778,model3,S0007,AIF-OF6
0.07983610136918347,model1,S0007,AIF-OF7
0.0883438729341494,model3,S0007,AIF-OF7
0.0789843400216183,model1,S0007,AIF-OF8
0.08079688022758202,model3,S0007,AIF-OF8
0.1591342394245402,model1,S0007,AIF-OF9
0.1558483375898284,model3,S0007,AIF-OF9
0.16441722024946614,model1,S0007,AIF-OF10
0.1719985467052152,model3,S0007,AIF-OF10
0.2889032311761113,model1,S0007,AIF-OF11
0.2829566700403233,model3,S0007,AIF-OF11
0.3625996530036169,model1,S0007,AIF-OF12
0.3598606202698356,model3,S0007,AIF-OF12
0.4430360087706913,model1,S0007,AIF-OF13
0.443185994883129,model3,S0007,AIF-OF13
0.4786310431595295,model1,S0007,AIF-OF14
0.477806219772693,model3,S0007,AIF-OF14
0.2308250837438779,model1,S0007,ASF-AI1
0.23272694630839594,model3,S0007,ASF-AI1
0.19459941724486848,model1,S0007,ASF-AI2
0.1973740868165512,model3,S0007,ASF-AI2
0.15626712205322374,model1,S0007,ASF-AI3
0.15727546726888988,model3,S0007,ASF-AI3
0.1550710816405583,model1,S0007,ASF-AI4
0.1565598796713466,model3,S0007,ASF-AI4
0.10100520162719774,model1,S0007,ASF-AI5
0.10095990624117344,model3,S0007,ASF-AI5
0.1309655390763194,model1,S0007,ASF-AI6
0.12100080313404167,model3,S0007,ASF-AI6
0.1733816986264609,model1,S0007,ASF-AI7
0.21191280495892825,model3,S0007,ASF-AI7
0.2034166496499222,model1,S0007,ASF-AI8
0.2362549083751032,model3,S0007,ASF-AI8
0.08854753906689421,model1,S0007,ASF-AI9
0.09833209504222784,model3,S0007,ASF-AI9
0.1353440254515539,model1,S0007,ASF-AI10
0.12286143946306248,model3,S0007,ASF-AI10
0.2260111924883558,model1,S0007,ASF-AI11
0.2203507913348092,model3,S0007,ASF-AI11
0.10698489196521364,model1,S0007,ASF-AI12
0.12724779825738386,model3,S0007,ASF-AI12
0.11653059746955162,model1,S0007,ASF-AI13
0.12416891890588624,model3,S0007,ASF-AI13
0.05282355216827653,model1,S0007,ASF-AI14
0.06766805020200625,model3,S0007,ASF-AI14
0.13108470731220487,model1,S0007,ASF-AI15
0.12581664228083905,model3,S0007,ASF-AI15
0.13920644703739862,model1,S0007,ASF-AI16
0.13482219647698376,model3,S0007,ASF-AI16
0.1398797396627562,model1,S0007,PSF-PI1
0.12839588957756126,model3,S0007,PSF-PI1
0.1827129651309038,model1,S0007,PSF-PI2
0.1755521639914453,model3,S0007,PSF-PI2
0.3084814962747381,model1,S0007,PSF-PI3
0.3065179541872525,model3,S0007,PSF-PI3
0.3875963333301449,model1,S0007,PSF-PI4
0.3861915692335012,model3,S0007,PSF-PI4
0.3759015064795892,model1,S0007,PSF-PI5
0.37539786644304995,model3,S0007,PSF-PI5
0.2876805549557145,model1,S0007,PSF-PI6
0.2906465587176273,model3,S0007,PSF-PI6
0.30884101771300426,model1,S0007,PSF-PI7
0.3088168707469305,model3,S0007,PSF-PI7
0.3940272154626545,model1,S0007,PSF-PI8
0.3895269580940477,model3,S0007,PSF-PI8
0.3544935088227072,model1,S0007,PSF-PI9
0.345999976395912,model3,S0007,PSF-PI9
0.5440744701558083,model1,S0007,PSF-PI10
0.5409245977953372,model3,S0007,PSF-PI10
0.4473581500070167,model1,S0007,PSF-PI11
0.4459191365602211,model3,S0007,PSF-PI11
0.12330280594545805,model1,S0007,PSF-PI12
0.13554362054880253,model3,S0007,PSF-PI12
0.09520122483303864,model1,S0007,PSF-PI13
0.1135846277989187,model3,S0007,PSF-PI13
0.0956485339091438,model1,S0007,PSF-PI14
0.10079785962913362,model3,S0007,PSF-PI14
0.0410112375962343,model1,S0007,PSF-PI15
0.04211407255776097,model3,S0007,PSF-PI15
0.22870254001378945,model1,S0007,MMF-PL1
0.2278578935867901,model3,S0007,MMF-PL1
0.1559707370951726,model1,S0007,MMF-PL2
0.13635983467545373,model3,S0007,MMF-PL2
0.01827440818855964,model1,S0007,MMF-PL3
0.017517470551654844,model3,S0007,MMF-PL3
0.02805492932112192,model1,S0007,MMF-PL4
0.027681494361070345,model3,S0007,MMF-PL4
0.010769909670031415,model1,S0007,MMF-PL5
0.010525425650495579,model3,S0007,MMF-PL5
0.0030054122348178213,model1,S0007,MMF-PL6
0.0002085998705451796,model3,S0007,MMF-PL6
-0.004770688861884453,model1,S0007,MMF-PL7
0.006429733084716886,model3,S0007,MMF-PL7
0.020600045831565,model1,S0007,MMF-PL8
0.037262663546311206,model3,S0007,MMF-PL8
-0.0003366396949403417,model1,S0007,MMF-PL9
0.001451900394740131,model3,S0007,MMF-PL9
0.2785433280716025,model1,S0007,MMF-PL10
0.2593738179047239,model3,S0007,MMF-PL10
0.2428306329306293,model1,S0007,AMF-AI1
0.2416393324629993,model3,S0007,AMF-AI1
0.0843259174613907,model1,S0007,AMF-AI3
0.07293536868200504,model3,S0007,AMF-AI3
0.13887798615441746,model1,S0007,AMF-AI4
0.1375665796243865,model3,S0007,AMF-AI4
0.15978794543555638,model1,S0007,AMF-AI5
0.15542222905775413,model3,S0007,AMF-AI5
0.04610609398390551,model1,S0007,AMF-AI6
0.04997117632055111,model3,S0007,AMF-AI6
0.02814759497779213,model1,S0007,AMF-AI7
0.03629139090369988,model3,S0007,AMF-AI7
0.2720049976702044,model1,S0007,AMF-AI8
0.2712874462603846,model3,S0007,AMF-AI8
0.2562829195145973,model1,S0007,LMF-PV1
0.2514114050970184,model3,S0007,LMF-PV1
0.4279048951497993,model1,S0007,LMF-PV2
0.41353420603498586,model3,S0007,LMF-PV2
0.4454532180467823,model1,S0007,LMF-PV3
0.43230234034326376,model3,S0007,LMF-PV3
0.4512120792677705,model1,S0007,LMF-PV4
0.4384309163450297,model3,S0007,LMF-PV4
0.4371844119539863,model1,S0007,LMF-PV5
0.4238940461462343,model3,S0007,LMF-PV5
0.4056250703899453,model1,S0007,LMF-PV6
0.3942882382608893,model3,S0007,LMF-PV6
0.35276364841648983,model1,S0007,LMF-PV7
0.3460040697455297,model3,S0007,LMF-PV7
0.3232846516966037,model1,S0007,LMF-PV8
0.3168040885819453,model3,S0007,LMF-PV8
0.2578373920918699,model1,S0007,LMF-PV9
0.25277128150649764,model3,S0007,LMF-PV9
0.2095550887337793,model1,S0007,LMF-PV10
0.20237926732420328,model3,S0007,LMF-PV10
-0.01470621380447981,model1,S0010,LAC1
0.011622181901524174,model3,S0010,LAC1
0.04774485324863725,model1,S0010,LAC2
0.03065503527240817,model3,S0010,LAC2
0.06003661220722537,model1,S0010,LAC3
0.04271568869206087,model3,S0010,LAC3
0.018901593743622932,model1,S0010,LAC4
0.002119140886194296,model3,S0010,LAC4
0.08892741388224397,model1,S0010,LAC5
0.05241181385813444,model3,S0010,LAC5
0.07118593108532098,model1,S0010,LAC6
0.05188194410840923,model3,S0010,LAC6
0.029569027786032164,model1,S0010,LAC7
0.11310470109689533,model3,S0010,LAC7
0.03090151080577952,model1,S0010,LAC8
0.10353292590917687,model3,S0010,LAC8
0.04187001245815796,model1,S0010,LAC9
0.1024216798592892,model3,S0010,LAC9
0.048007617680568486,model1,S0010,LAC10
0.10461204548062036,model3,S0010,LAC10
0.009839992977328998,model1,S0010,LAH1
0.02412142594206852,model3,S0010,LAH1
0.03836973580672297,model1,S0010,LAH2
0.04417680192908096,model3,S0010,LAH2
0.03288442234888378,model1,S0010,LAH3
0.04075087617935688,model3,S0010,LAH3
-0.002034080380129687,model1,S0010,LAH4
0.022667176608331504,model3,S0010,LAH4
-0.01858326292060763,model1,S0010,LAH5
0.002284778301164407,model3,S0010,LAH5
0.019855849470522074,model1,S0010,LAH6
0.03911891567953432,model3,S0010,LAH6
0.041026239241943284,model1,S0010,LAH7
0.06129438112538418,model3,S0010,LAH7
0.09961833280715213,model1,S0010,LAH8
0.09519859261072967,model3,S0010,LAH8
0.029214609115668838,model1,S0010,LAH9
0.021882844879122364,model3,S0010,LAH9
-0.057965254856789314,model1,S0010,LAH10
-0.025143118952428104,model3,S0010,LAH10
-0.08842111437349591,model1,S0010,LAH11
-0.05784651562963744,model3,S0010,LAH11
-0.05987079616668022,model1,S0010,LAH12
-0.023627327608981927,model3,S0010,LAH12
0.09154233816966807,model1,S0010,LAH13
0.09105691324313046,model3,S0010,LAH13
0.28274049812278546,model1,S0010,LAH14
0.2337793247935282,model3,S0010,LAH14
0.02802459566766851,model1,S0010,RAC1
0.020423179976951696,model3,S0010,RAC1
0.02835285212012186,model1,S0010,RAC2
0.027964794707413008,model3,S0010,RAC2
0.0229852632355124,model1,S0010,RAC3
0.011274641701141615,model3,S0010,RAC3
0.0410291098143543,model1,S0010,RAC4
0.03361948146061548,model3,S0010,RAC4
0.049498652329537735,model1,S0010,RAC5
0.03330532553575233,model3,S0010,RAC5
0.015306467251547657,model1,S0010,RAC6
-0.0013446157590152725,model3,S0010,RAC6
