r,model,subject,channel
0.061016750712432,model1,S0006,RAIF4
0.06803020224180398,model2,S0006,RAIF4
0.0470521625384102,model1,S0006,RAIF5
0.04611848557929482,model2,S0006,RAIF5
0.0727734518186872,model1,S0006,RAIF6
0.08072121133604106,model2,S0006,RAIF6
0.12460266955567124,model1,S0006,RAIF7
0.16274715728809205,model2,S0006,RAIF7
0.2271664179909333,model1,S0006,RAIF8
0.2844976766734797,model2,S0006,RAIF8
-0.004352203338622574,model1,S0006,RPI1
-0.013514923855928552,model2,S0006,RPI1
-0.0007699258109303901,model1,S0006,RPI2
0.005229686407047708,model2,S0006,RPI2
-0.00016429653658291886,model1,S0006,RPI3
-0.00984605582315761,model2,S0006,RPI3
0.05011596614399546,model1,S0006,RPI4
0.04898439348801232,model2,S0006,RPI4
0.1339941523700106,model1,S0006,RPI5
0.1342193938614535,model2,S0006,RPI5
0.11074089049738256,model1,S0006,RPI6
0.10801375064512872,model2,S0006,RPI6
0.0923271973867704,model1,S0006,RPI7
0.0956659346240386,model2,S0006,RPI7
0.04989498047799746,model1,S0006,RPI8
0.05454988963012807,model2,S0006,RPI8
0.06024694599586732,model1,S0006,RPI9
0.06788523135889868,model2,S0006,RPI9
0.14281234432097684,model1,S0006,RPI10
0.14167453923080536,model2,S0006,RPI10
0.15480285138864386,model1,S0006,RPI11
0.1556822093311333,model2,S0006,RPI11
0.1282884237459975,model1,S0006,RPI12
0.12991695189561553,model2,S0006,RPI12
0.11700016622217327,model1,S0006,RPI13
0.12113635691489966,model2,S0006,RPI13
0.0942503206103389,model1,S0006,RPI14
0.100032438253551,model2,S0006,RPI14
0.04151369328408185,model1,S0006,RPI15
0.05077112075020968,model2,S0006,RPI15
0.03848482928995632,model1,S0006,RPI16
0.04139243235561599,model2,S0006,RPI16
0.17713273599865373,model1,S0006,ROF1
0.17852580893819187,model2,S0006,ROF1
0.10511523050391074,model1,S0006,ROF2
0.10897160537270714,model2,S0006,ROF2
0.0897883449186136,model1,S0006,ROF3
0.0971080044208276,model2,S0006,ROF3
0.06821372441397608,model1,S0006,ROF4
0.07480062907295494,model2,S0006,ROF4
0.09210475303730188,model1,S0006,ROF5
0.10848207029836196,model2,S0006,ROF5
0.09894281486483623,model1,S0006,ROF6
0.12031886491132684,model2,S0006,ROF6
0.10821170652207876,model1,S0006,ROF7
0.1261580279572494,model2,S0006,ROF7
0.10870858774393434,model1,S0006,ROF8
0.12601826437951014,model2,S0006,ROF8
0.10407825235985718,model1,S0006,ROF9
0.12007415801034355,model2,S0006,ROF9
0.0972424940739991,model1,S0006,ROF10
0.11069154345988456,model2,S0006,ROF10
0.09765786236336034,model1,S0006,ROF11
0.10904261168879464,model2,S0006,ROF11
0.07564843944182638,model1,S0006,ROF12
0.08735309422486348,model2,S0006,ROF12
0.043253299495734594,model1,S0006,ROF13
0.04556926250150616,model2,S0006,ROF13
0.06423385741076655,model1,S0006,ROF14
0.059172062695663524,model2,S0006,ROF14
0.07815136929604756,model1,S0006,ROF15
0.07334831138509107,model2,S0006,ROF15
0.06039589264465984,model1,S0006,ROF16
0.05983417467507925,model2,S0006,ROF16
0.07505526234880837,model1,S0006,RAC1
0.0722206143075143,model2,S0006,RAC1
0.0935644420457336,model1,S0006,RAC2
0.09417523641652804,model2,S0006,RAC2
0.09771010509475098,model1,S0006,RAC3
0.094735957351877,model2,S0006,RAC3
0.04269193285157017,model1,S0006,RAC4
0.04587958190965278,model2,S0006,RAC4
0.0749751537248736,model1,S0006,RAC5
0.07718518025773674,model2,S0006,RAC5
0.07749121481898383,model1,S0006,RAC6
0.08707582471232743,model2,S0006,RAC6
0.027182157758111083,model1,S0006,RAC7
0.03536793674805653,model2,S0006,RAC7
0.002838634974934425,model1,S0006,RAC8
-0.0006633851391067134,model2,S0006,RAC8
0.031318577445642475,model1,S0006,RAC9
0.0478751344296495,model2,S0006,RAC9
0.07435007592059015,model1,S0006,RAC10
0.07329273593702565,model2,S0006,RAC10
0.11066684069659874,model1,S0006,RAC11
0.10483631697668756,model2,S0006,RAC11
0.09447288400087027,model1,S0006,RAC12
0.09570247398511723,model2,S0006,RAC12
0.1238385576331466,model1,S0007,AMF-AC1
0.111299214870953,model2,S0007,AMF-AC1
0.2541630696035535,model1,S0007,AMF-AC2
0.2434386114605457,model2,S0007,AMF-AC2
0.2950483368473095,model1,S0007,AMF-AC3
0.28351289548169,model2,S0007,AMF-AC3
0.3134187795001868,model1,S0007,AMF-AC4
0.30152626808438104,model2,S0007,AMF-AC4
0.2980435644424232,model1,S0007,AMF-AC5
0.2907357489788612,model2,S0007,AMF-AC5
0.2183012525265435,model1,S0007,AMF-AC6
0.2125186576880719,model2,S0007,AMF-AC6
0.07838185730258558,model1,S0007,AMF-AC7
0.051143281783297856,model2,S0007,AMF-AC7
0.12082924043181313,model1,S0007,AMF-AC8
0.11636534781369448,model2,S0007,AMF-AC8
0.2375891849651463,model1,S0007,AMF-AC9
0.24426383901690185,model2,S0007,AMF-AC9
0.031481648670827964,model1,S0007,AMF-AC10
0.0419273276980086,model2,S0007,AMF-AC10
0.149959436799338,model1,S0007,AMF-AC11
0.15681768293277654,model2,S0007,AMF-AC11
0.2388967630496028,model1,S0007,AMF-AC12
0.26427412178017085,model2,S0007,AMF-AC12
0.4189090715485843,model1,S0007,AMF-AC13
0.4570593092863715,model2,S0007,AMF-AC13
0.4651939260720816,model1,S0007,AMF-AC14
0.5118924147642634,model2,S0007,AMF-AC14
0.21713559117314388,model1,S0007,MSF-MC1
0.20457351817866448,model2,S0007,MSF-MC1
0.2814643391863044,model1,S0007,MSF-MC2
0.2706113839155327,model2,S0007,MSF-MC2
0.21445039889750875,model1,S0007,MSF-MC3
0.2040023724280617,model2,S0007,MSF-MC3
0.12687981680831814,model1,S0007,MSF-MC4
0.10489773096345677,model2,S0007,MSF-MC4
0.07520787908042906,model1,S0007,MSF-MC5
0.059536678915323465,model2,S0007,MSF-MC5
0.13450258692707515,model1,S0007,MSF-MC6
0.1244731443129414,model2,S0007,MSF-MC6
0.2091576805793447,model1,S0007,MSF-MC7
0.19438367211527768,model2,S0007,MSF-MC7
0.11321029569536528,model1,S0007,MSF-MC8
0.09621328316796857,model2,S0007,MSF-MC8
0.03273895869689911,model1,S0007,MSF-MC9
0.02101364080770077,model2,S0007,MSF-MC9
0.04383158283910028,model1,S0007,MSF-MC10
0.03970120558046958,model2,S0007,MSF-MC10
0.11727184852530835,model1,S0007,AIF-OF1
0.12158120134336801,model2,S0007,AIF-OF1
0.06407059388370882,model1,S0007,AIF-OF2
0.06325997369868698,model2,S0007,AIF-OF2
0.16046050607375234,model1,S0007,AIF-OF3
0.1629531729195465,model2,S0007,AIF-OF3
0.024304812562861725,model1,S0007,AIF-OF4
0.0343096645281319,model2,S0007,AIF-OF4
0.04143312420167308,model1,S0007,AIF-OF5
0.02930908325538661,model2,S0007,AIF-OF5
0.05469178988511172,model1,S0007,AIF-OF6
0.05000628434575974,model2,S0007,AIF-OF6
0.07983610136918347,model1,S0007,AIF-OF7
0.07400368374888315,model2,S0007,AIF-OF7
0.0789843400216183,model1,S0007,AIF-OF8
0.09560786032124176,model2,S0007,AIF-OF8
0.1591342394245402,model1,S0007,AIF-OF9
0.17236878932669694,model2,S0007,AIF-OF9
0.16441722024946614,model1,S0007,AIF-OF10
0.17872766138928933,model2,S0007,AIF-OF10
0.2889032311761113,model1,S0007,AIF-OF11
0.3149719405429616,model2,S0007,AIF-OF11
0.3625996530036169,model1,S0007,AIF-OF12
0.3989073017365137,model2,S0007,AIF-OF12
0.4430360087706913,model1,S0007,AIF-OF13
0.4888133323105984,model2,S0007,AIF-OF13
0.4786310431595295,model1,S0007,AIF-OF14
0.524900166367459,model2,S0007,AIF-OF14
0.2308250837438779,model1,S0007,ASF-AI1
0.2313492382829767,model2,S0007,ASF-AI1
0.19459941724486848,model1,S0007,ASF-AI2
0.18600872878979816,model2,S0007,ASF-AI2
0.15626712205322374,model1,S0007,ASF-AI3
0.14817411626754734,model2,S0007,ASF-AI3
0.1550710816405583,model1,S0007,ASF-AI4
0.13916230231762464,model2,S0007,ASF-AI4
0.10100520162719774,model1,S0007,ASF-AI5
0.08880512906567044,model2,S0007,ASF-AI5
0.1309655390763194,model1,S0007,ASF-AI6
0.11751969376397038,model2,S0007,ASF-AI6
0.1733816986264609,model1,S0007,ASF-AI7
0.16639630136727185,model2,S0007,ASF-AI7
0.2034166496499222,model1,S0007,ASF-AI8
0.1993964624570432,model2,S0007,ASF-AI8
0.08854753906689421,model1,S0007,ASF-AI9
0.08150798551686278,model2,S0007,ASF-AI9
0.1353440254515539,model1,S0007,ASF-AI10
0.11728568927179073,model2,S0007,ASF-AI10
0.2260111924883558,model1,S0007,ASF-AI11
0.21406904363256726,model2,S0007,ASF-AI11
0.10698489196521364,model1,S0007,ASF-AI12
0.08763646054443774,model2,S0007,ASF-AI12
0.11653059746955162,model1,S0007,ASF-AI13
0.1173519948348361,model2,S0007,ASF-AI13
0.05282355216827653,model1,S0007,ASF-AI14
0.04357416025831572,model2,S0007,ASF-AI14
0.13108470731220487,model1,S0007,ASF-AI15
0.11839723997206482,model2,S0007,ASF-AI15
0.13920644703739862,model1,S0007,ASF-AI16
0.1219183824243086,model2,S0007,ASF-AI16
0.1398797396627562,model1,S0007,PSF-PI1
0.14431517056135984,model2,S0007,PSF-PI1
0.1827129651309038,model1,S0007,PSF-PI2
0.18036467525967348,model2,S0007,PSF-PI2
0.3084814962747381,model1,S0007,PSF-PI3
0.320302455435962,model2,S0007,PSF-PI3
0.3875963333301449,model1,S0007,PSF-PI4
0.4051463897796545,model2,S0007,PSF-PI4
0.3759015064795892,model1,S0007,PSF-PI5
0.3901396482007064,model2,S0007,PSF-PI5
0.2876805549557145,model1,S0007,PSF-PI6
0.2865674945983638,model2,S0007,PSF-PI6
0.30884101771300426,model1,S0007,PSF-PI7
0.30656044273237426,model2,S0007,PSF-PI7
0.3940272154626545,model1,S0007,PSF-PI8
0.3901408480143591,model2,S0007,PSF-PI8
0.3544935088227072,model1,S0007,PSF-PI9
0.3420617055322504,model2,S0007,PSF-PI9
0.5440744701558083,model1,S0007,PSF-PI10
0.5401674251864159,model2,S0007,PSF-PI10
0.4473581500070167,model1,S0007,PSF-PI11
0.4435621370133924,model2,S0007,PSF-PI11
0.12330280594545805,model1,S0007,PSF-PI12
0.11637975551671224,model2,S0007,PSF-PI12
0.09520122483303864,model1,S0007,PSF-PI13
0.08494994938996654,model2,S0007,PSF-PI13
0.0956485339091438,model1,S0007,PSF-PI14
0.06918532343073765,model2,S0007,PSF-PI14
0.0410112375962343,model1,S0007,PSF-PI15
0.0333399417116625,model2,S0007,PSF-PI15
0.22870254001378945,model1,S0007,MMF-PL1
0.21632851068580672,model2,S0007,MMF-PL1
0.1559707370951726,model1,S0007,MMF-PL2
0.14251715761121714,model2,S0007,MMF-PL2
0.01827440818855964,model1,S0007,MMF-PL3
-0.0012548071655166255,model2,S0007,MMF-PL3
0.02805492932112192,model1,S0007,MMF-PL4
0.0213798273644475,model2,S0007,MMF-PL4
0.010769909670031415,model1,S0007,MMF-PL5
0.01777341491675212,model2,S0007,MMF-PL5
0.0030054122348178213,model1,S0007,MMF-PL6
-0.005662320230301625,model2,S0007,MMF-PL6
-0.004770688861884453,model1,S0007,MMF-PL7
0.006387933565311055,model2,S0007,MMF-PL7
0.020600045831565,model1,S0007,MMF-PL8
0.008418142161448018,model2,S0007,MMF-PL8
-0.0003366396949403417,model1,S0007,MMF-PL9
-0.004425655274076317,model2,S0007,MMF-PL9
0.2785433280716025,model1,S0007,MMF-PL10
0.2737668475580394,model2,S0007,MMF-PL10
0.2428306329306293,model1,S0007,AMF-AI1
0.23238363302995785,model2,S0007,AMF-AI1
0.0843259174613907,model1,S0007,AMF-AI3
0.09251425863811903,model2,S0007,AMF-AI3
0.13887798615441746,model1,S0007,AMF-AI4
0.1527595065362666,model2,S0007,AMF-AI4
0.15978794543555638,model1,S0007,AMF-AI5
0.165901325988857,model2,S0007,AMF-AI5
0.04610609398390551,model1,S0007,AMF-AI6
0.04119247317335262,model2,S0007,AMF-AI6
0.02814759497779213,model1,S0007,AMF-AI7
0.019825494203517858,model2,S0007,AMF-AI7
0.2720049976702044,model1,S0007,AMF-AI8
0.2898439433837223,model2,S0007,AMF-AI8
0.2562829195145973,model1,S0007,LMF-PV1
0.2499872346596821,model2,S0007,LMF-PV1
0.4279048951497993,model1,S0007,LMF-PV2
0.42944108603289616,model2,S0007,LMF-PV2
0.4454532180467823,model1,S0007,LMF-PV3
0.4506791001259088,model2,S0007,LMF-PV3
0.4512120792677705,model1,S0007,LMF-PV4
0.4547254959099848,model2,S0007,LMF-PV4
0.4371844119539863,model1,S0007,LMF-PV5
0.4407131131295432,model2,S0007,LMF-PV5
0.4056250703899453,model1,S0007,LMF-PV6
0.40808562713192,model2,S0007,LMF-PV6
0.35276364841648983,model1,S0007,LMF-PV7
0.3552819895963399,model2,S0007,LMF-PV7
0.3232846516966037,model1,S0007,LMF-PV8
0.32352785548067464,model2,S0007,LMF-PV8
0.2578373920918699,model1,S0007,LMF-PV9
0.2614131776346817,model2,S0007,LMF-PV9
0.2095550887337793,model1,S0007,LMF-PV10
0.2055218426384301,model2,S0007,LMF-PV10
-0.01470621380447981,model1,S0010,LAC1
-0.011573785594807573,model2,S0010,LAC1
0.04774485324863725,model1,S0010,LAC2
0.04987787433055645,model2,S0010,LAC2
0.06003661220722537,model1,S0010,LAC3
0.056737231351048925,model2,S0010,LAC3
0.018901593743622932,model1,S0010,LAC4
0.009061326348845558,model2,S0010,LAC4
0.08892741388224397,model1,S0010,LAC5
0.0766781246263689,model2,S0010,LAC5
0.07118593108532098,model1,S0010,LAC6
0.07223468489728921,model2,S0010,LAC6
0.029569027786032164,model1,S0010,LAC7
0.0502961483091288,model2,S0010,LAC7
0.03090151080577952,model1,S0010,LAC8
0.04955174515656372,model2,S0010,LAC8
0.04187001245815796,model1,S0010,LAC9
0.05832603420304136,model2,S0010,LAC9
0.048007617680568486,model1,S0010,LAC10
0.06662859309869176,model2,S0010,LAC10
0.009839992977328998,model1,S0010,LAH1
0.015566295630112253,model2,S0010,LAH1
0.03836973580672297,model1,S0010,LAH2
0.04044921478366168,model2,S0010,LAH2
0.03288442234888378,model1,S0010,LAH3
0.03528138669628821,model2,S0010,LAH3
-0.002034080380129687,model1,S0010,LAH4
0.0038846898204486827,model2,S0010,LAH4
-0.01858326292060763,model1,S0010,LAH5
-0.016196906380870336,model2,S0010,LAH5
0.019855849470522074,model1,S0010,LAH6
0.030730529937196462,model2,S0010,LAH6
0.041026239241943284,model1,S0010,LAH7
0.0549610344319984,model2,S0010,LAH7
0.09961833280715213,model1,S0010,LAH8
0.11259614020408025,model2,S0010,LAH8
0.029214609115668838,model1,S0010,LAH9
0.038579084357812564,model2,S0010,LAH9
-0.057965254856789314,model1,S0010,LAH10
-0.04454133860043962,model2,S0010,LAH10
-0.08842111437349591,model1,S0010,LAH11
-0.07577696298356151,model2,S0010,LAH11
-0.05987079616668022,model1,S0010,LAH12
-0.0313445214818723,model2,S0010,LAH12
0.09154233816966807,model1,S0010,LAH13
0.10021410888038733,model2,S0010,LAH13
0.28274049812278546,model1,S0010,LAH14
0.25379424557423386,model2,S0010,LAH14
0.02802459566766851,model1,S0010,RAC1
0.02148650906905548,model2,S0010,RAC1
0.02835285212012186,model1,S0010,RAC2
0.0298535820740878,model2,S0010,RAC2
0.0229852632355124,model1,S0010,RAC3
0.0194826515488654,model2,S0010,RAC3
0.0410291098143543,model1,S0010,RAC4
0.040802243391168766,model2,S0010,RAC4
0.049498652329537735,model1,S0010,RAC5
0.045795262882081716,model2,S0010,RAC5
0.015306467251547657,model1,S0010,RAC6
0.012060989567117241,model2,S0010,RAC6
