11.651	11.820	1.000
19.429	19.598	1.000
27.858	28.027	1.000
33.268	33.437	1.000
39.282	39.451	1.000
44.600	44.769	1.000
50.799	50.968	1.000
57.696	57.865	1.000
64.940	65.109	1.000
70.490	70.659	1.000
76.806	76.975	1.000
82.332	82.501	1.000
88.694	88.863	1.000
93.919	94.088	1.000
99.584	99.753	1.000
105.366	105.535	1.000
111.752	111.920	1.000
118.787	118.956	1.000
126.357	126.526	1.000
132.580	132.749	1.000
139.314	139.482	1.000
145.908	146.077	1.000
152.967	153.136	1.000
159.190	159.359	1.000
165.993	166.162	1.000
172.007	172.176	1.000
178.694	178.863	1.000
187.843	188.012	1.000
203.973	204.142	1.000
209.522	209.691	1.000
215.815	215.984	1.000
220.343	220.512	1.000
225.567	225.736	1.000
231.558	231.727	1.000
238.988	239.157	1.000
243.214	243.383	1.000
249.135	249.304	1.000
257.866	258.035	1.000
270.085	270.254	1.000
323.047	323.216	1.000
326.196	326.365	1.000
332.233	332.402	1.000
337.945	338.114	1.000
344.005	344.174	1.000
352.434	352.603	1.000
357.705	357.874	1.000
364.392	364.561	1.000
370.267	370.436	1.000
377.070	377.239	1.000
382.945	383.114	1.000
389.888	390.057	1.000
394.996	395.165	1.000
398.635	398.804	1.000
404.254	404.423	1.000
410.292	410.460	1.000
415.214	415.383	1.000
422.854	423.022	1.000
427.939	428.108	1.000
434.185	434.354	1.000
441.058	441.227	1.000
446.700	446.869	1.000
453.991	454.160	1.000
463.558	463.727	1.000
469.084	469.253	1.000
474.959	475.128	1.000
480.671	480.840	1.000
522.747	522.916	1.000
528.923	529.092	1.000
537.845	538.014	1.000
543.673	543.842	1.000
550.036	550.205	1.000
555.957	556.126	1.000
563.248	563.417	1.000
567.799	567.968	1.000
577.482	577.650	1.000
583.356	583.525	1.000
589.835	590.003	1.000
593.805	593.974	1.000
598.635	598.804	1.000
605.044	605.212	1.000
