44.32	44.82	0.0
55.45	55.95	0.0
79.95	80.45	0.0
96.54	97.04	0.0
113.14	113.64	0.0
134.42	134.92	0.0
148.17	148.67	0.0
161.27	161.77	0.0
177.13	177.63	0.0
190.2	190.7	0.0
211.73	212.23	0.0
227.77	228.27	0.0
242.29	242.79	0.0
262.28	262.78	0.0
274.58	275.08	0.0
291.88	292.38	0.0
303.17	303.67	0.0
318.27	318.77	0.0
332.88	333.38	0.0
344.39	344.89	0.0
357.71	358.21	2.0
358.71	359.21	0.0
385.87	386.37	0.0
397.63	398.13	0.0
411.76	412.26	0.0
475.89	476.39	0.0
493.07	493.57	0.0
507.21	507.71	0.0
527.98	528.48	0.0
544.58	545.08	0.0
557.08	557.58	0.0
576.63	577.13	0.0
590.57	591.07	0.0
606.68	607.18	0.0
626.28	626.78	0.0
637.86	638.36	0.0
657.61	658.11	0.0
672.08	672.58	0.0
689.19	689.69	0.0
702.81	703.31	0.0
716.66	717.16	0.0
