97.77	98.27	0.0
104.44	104.94	1.0
107.23	107.73	0.0
112.87	113.37	1.0
123.48	123.98	0.0
128.83	129.33	1.0
135.9	136.4	0.0
141.75	142.25	1.0
148.28	148.78	0.0
153.13	153.63	1.0
158.78	159.28	0.0
164.6	165.1	1.0
171.2	171.7	0.0
176.9	177.4	1.0
183.36	183.86	0.0
189.15	189.65	1.0
195.45	195.95	0.0
204.86	205.36	1.0
303.59	304.09	0.0
310.13	310.63	1.0
317.34	317.84	0.0
323.59	324.09	1.0
330.33	330.83	0.0
337.54	338.04	1.0
345.26	345.76	0.0
350.06	350.56	1.0
355.55	356.05	0.0
363.18	363.68	1.0
371.34	371.84	0.0
376.39	376.89	1.0
382.07	382.57	0.0
387.3	387.8	1.0
393.28	393.78	0.0
398.53	399.03	1.0
404.47	404.97	0.0
410.03	410.53	1.0
416.42	416.92	0.0
423.15	423.65	1.0
437.34	437.84	0.0
443.44	443.94	1.0
449.95	450.45	0.0
824.67	825.17	1.0
827.91	828.41	0.0
833.57	834.07	1.0
842.49	842.99	0.0
847.43	847.93	1.0
858.02	858.52	0.0
863.21	863.71	1.0
871.06	871.56	0.0
876.43	876.93	1.0
882.65	883.15	0.0
888.15	888.65	1.0
894.05	894.55	0.0
899.36	899.86	1.0
905.95	906.45	0.0
912.08	912.58	1.0
920.61	921.11	0.0
927.29	927.79	1.0
932.91	933.41	0.0
938.64	939.14	1.0
944.92	945.42	0.0
950.76	951.26	1.0
957.73	958.23	0.0
964.95	965.45	1.0
971.89	972.39	0.0
976.08	976.58	1.0
982.89	983.39	0.0
989.42	989.92	1.0
996.44	996.94	0.0
1001.46	1001.96	1.0
1008.3	1008.8	0.0
1013.84	1014.34	1.0
1019.87	1020.37	0.0
1024.84	1025.34	1.0
1031.33	1031.83	0.0
1036.37	1036.87	1.0
1042.16	1042.66	0.0
1047.34	1047.84	1.0
1053.64	1054.14	0.0
1059.41	1059.91	1.0
