subject,model,channel,r_value,p_value,best_alpha
S0015,model1,SP-PI2,0.11399166062797153,0.0,61584.82110660255
S0015,model1,SP-PI3,0.13056382037316985,0.0,61584.82110660255
S0015,model1,SP-PI4,0.14148696011272793,0.0,61584.82110660255
S0015,model1,SP-PI5,0.16428622525917205,0.0,61584.82110660255
S0015,model1,SP-PI6,0.09399456085042444,0.0,61584.82110660255
S0015,model1,SP-PI7,0.10291612748468217,0.0,61584.82110660255
S0015,model1,SP-PI8,0.14539940997697087,0.0,61584.82110660255
S0015,model1,SP-PI9,0.04927282211814399,0.0,61584.82110660255
S0015,model1,SP-PI10,0.1329648944203636,0.0,61584.82110660255
S0015,model1,SP-PI11,0.14862584326711234,0.0,61584.82110660255
S0015,model1,SP-PI12,0.06045254450733192,0.0,61584.82110660255
S0015,model1,SP-PI14,0.14031122516626596,0.0,61584.82110660255
S0015,model2,AMT-AMG1,0.14454617321257368,0.0,335981.8286283774
S0015,model2,AMT-AMG2,0.14501549315631596,0.0,335981.8286283774
S0015,model2,AMT-AMG3,0.17328319757832916,0.0,335981.8286283774
S0015,model2,AMT-AMG4,0.1624303808716595,0.0,335981.8286283774
S0015,model2,AMT-AMG5,0.16217293011253314,0.0,335981.8286283774
S0015,model2,AMT-AMG6,0.1563942166741802,0.0,335981.8286283774
S0015,model2,AMT-AMG7,0.15271227655340455,0.0,335981.8286283774
S0015,model2,AMT-AMG8,0.14216498714732834,0.0,335981.8286283774
S0015,model2,AMT-AMG9,0.1340038735282978,0.0,335981.8286283774
S0015,model2,AMT-AMG10,0.13147728064266914,0.0,335981.8286283774
S0015,model2,AMT-AMG11,0.1567619754950057,0.0,335981.8286283774
S0015,model2,AMT-AMG12,0.20163376504915784,0.0,335981.8286283774
S0015,model2,AMT-AMG13,0.3102299695844415,0.0,335981.8286283774
S0015,model2,AMT-AMG14,0.3134188743191781,0.0,335981.8286283774
S0015,model2,MST-AHG1,0.031108131890119968,0.0,335981.8286283774
S0015,model2,MST-AHG2,0.016398579542235656,0.0,335981.8286283774
S0015,model2,MST-AHG3,0.028762060744793806,0.0,335981.8286283774
S0015,model2,MST-AHG4,-0.003883423517886518,1.0,335981.8286283774
S0015,model2,MST-AHG5,0.04958225478985097,0.0,335981.8286283774
S0015,model2,MST-AHG6,0.09222696840492753,0.0,335981.8286283774
S0015,model2,MST-AHG7,0.1066393635559446,0.0,335981.8286283774
S0015,model2,MST-AHG8,0.0918778593679393,0.0,335981.8286283774
S0015,model2,MST-AHG9,0.035036215240078585,0.0,335981.8286283774
S0015,model2,MST-AHG10,0.03065979436352952,0.0,335981.8286283774
S0015,model2,MST-AHG11,0.021764521729989824,0.0,335981.8286283774
S0015,model2,MST-AHG12,0.07952514042678548,0.0,335981.8286283774
S0015,model2,MST-AHG13,0.09257496269991998,0.0,335981.8286283774
S0015,model2,MST-AHG14,0.13568585245798054,0.0,335981.8286283774
S0015,model2,PST-PHG1,-0.05980613067620408,1.0,335981.8286283774
S0015,model2,PST-PHG2,0.02132901599148869,0.0,335981.8286283774
S0015,model2,PST-PHG3,0.028896551093522443,0.0,335981.8286283774
S0015,model2,PST-PHG4,0.06639832974515532,0.0,335981.8286283774
S0015,model2,PST-PHG5,0.09834708949852553,0.0,335981.8286283774
S0015,model2,PST-PHG6,0.1124453508960019,0.0,335981.8286283774
S0015,model2,PST-PHG7,0.07873832280395507,0.0,335981.8286283774
S0015,model2,PST-PHG8,0.06713077110205984,0.0,335981.8286283774
S0015,model2,PST-PHG9,0.05340995669442555,0.0,335981.8286283774
S0015,model2,PST-PHG10,0.02563270543014297,0.040000000000000036,335981.8286283774
S0015,model2,PST-PHG11,0.07440603352070564,0.0,335981.8286283774
S0015,model2,PST-PHG12,0.0526015921235654,0.0,335981.8286283774
S0015,model2,PST-PHG13,0.06163836786270749,0.0,335981.8286283774
S0015,model2,PST-PHG14,0.07912892296873207,0.0,335981.8286283774
S0015,model2,MMF-LOF1,0.08071022409306786,0.0,335981.8286283774
S0015,model2,MMF-LOF2,0.05513239216609633,0.0,335981.8286283774
S0015,model2,MMF-LOF3,0.08932369869303039,0.0,335981.8286283774
S0015,model2,MMF-LOF4,0.09071322395694548,0.0,335981.8286283774
S0015,model2,MMF-LOF5,0.08260651803416565,0.0,335981.8286283774
S0015,model2,MMF-LOF6,0.13571477029066806,0.0,335981.8286283774
S0015,model2,MMF-LOF7,0.07104821162343594,0.0,335981.8286283774
S0015,model2,MMF-LOF8,0.11970505247444735,0.0,335981.8286283774
S0015,model2,MMF-LOF9,0.08836306772501104,0.0,335981.8286283774
S0015,model2,MMF-LOF10,0.08706981792715647,0.0,335981.8286283774
S0015,model2,MMF-LOF11,0.039917567261036006,0.0,335981.8286283774
S0015,model2,MMF-LOF12,0.029677943317901863,0.0,335981.8286283774
S0015,model2,MMF-LOF13,0.04883007394750406,0.0,335981.8286283774
S0015,model2,MMF-LOF14,0.14440554788669635,0.0,335981.8286283774
S0015,model2,MSF-MOF1,0.05110003335944194,0.0,335981.8286283774
S0015,model2,MSF-MOF2,0.08398567068515418,0.0,335981.8286283774
S0015,model2,MSF-MOF3,0.09966644677751367,0.0,335981.8286283774
S0015,model2,MSF-MOF4,0.07646319730264796,0.0,335981.8286283774
S0015,model2,MSF-MOF5,0.055393899970897775,0.0,335981.8286283774
S0015,model2,MSF-MOF6,0.029420726747800482,0.0,335981.8286283774
S0015,model2,MSF-MOF7,0.02705621219488456,0.0,335981.8286283774
S0015,model2,MSF-MOF8,0.04243056677039258,0.0,335981.8286283774
S0015,model2,MSF-MOF9,0.08647390424492618,0.0,335981.8286283774
S0015,model2,MSF-MOF10,0.07526367142231316,0.0,335981.8286283774
S0015,model2,MSF-MOF11,0.06523576641047342,0.0,335981.8286283774
S0015,model2,MSF-MOF12,0.08639586219467782,0.0,335981.8286283774
S0015,model2,MSF-MOF13,0.11426291438277385,0.0,335981.8286283774
S0015,model2,MSF-MOF14,0.10552273932945087,0.0,335981.8286283774
S0015,model2,MSF-MOF15,0.1162064875207926,0.0,335981.8286283774
S0015,model2,MSF-MOF16,0.10774794817463647,0.0,335981.8286283774
S0015,model2,MMF-AC1,0.11196154675183727,0.0,335981.8286283774
S0015,model2,MMF-AC2,0.11852378596573425,0.0,335981.8286283774
S0015,model2,MMF-AC3,0.11672253972713098,0.0,335981.8286283774
S0015,model2,MMF-AC4,0.11968753194883246,0.0,335981.8286283774
S0015,model2,MMF-AC5,0.12194124746257125,0.0,335981.8286283774
S0015,model2,MMF-AC6,0.0734082291732748,0.0,335981.8286283774
S0015,model2,MMF-AC7,0.11525336141287185,0.0,335981.8286283774
S0015,model2,MMF-AC8,0.13772893726471555,0.0,335981.8286283774
S0015,model2,MMF-AC9,0.16232112226486312,0.0,335981.8286283774
S0015,model2,MMF-AC10,0.16847578869600124,0.0,335981.8286283774
S0015,model2,MMF-AC11,0.13200761787240706,0.0,335981.8286283774
S0015,model2,MMF-AC12,0.1804769986789202,0.0,335981.8286283774
S0015,model2,MMF-AC13,0.19796173110440746,0.0,335981.8286283774
S0015,model2,MMF-AC14,0.2957992690940584,0.0,335981.8286283774
S0015,model2,PMF-MC1,0.11264197147571367,0.0,335981.8286283774
S0015,model2,PMF-MC2,0.1357480626804241,0.0,335981.8286283774
S0015,model2,PMF-MC3,0.1360997079545703,0.0,335981.8286283774
S0015,model2,PMF-MC4,0.13119270797521715,0.0,335981.8286283774
S0015,model2,PMF-MC5,0.13958282074774514,0.0,335981.8286283774
S0015,model2,PMF-MC6,0.14762597539685493,0.0,335981.8286283774
S0015,model2,PMF-MC7,0.14509825085483094,0.0,335981.8286283774
S0015,model2,PMF-MC8,0.14734332635927502,0.0,335981.8286283774
S0015,model2,PMF-MC9,0.15949345587438665,0.0,335981.8286283774
S0015,model2,PMF-MC10,0.15452782028092069,0.0,335981.8286283774
S0015,model2,PMF-MC11,0.1460520708894567,0.0,335981.8286283774
S0015,model2,PMF-MC12,0.14575198990593674,0.0,335981.8286283774
S0015,model2,PMF-MC13,0.1684685784515971,0.0,335981.8286283774
S0015,model2,PMF-MC14,0.12776359491610895,0.0,335981.8286283774
S0015,model2,MIF-AI1,0.0928807156896974,0.0,335981.8286283774
S0015,model2,MIF-AI2,0.1203447181557528,0.0,335981.8286283774
S0015,model2,MIF-AI3,0.13822949488696695,0.0,335981.8286283774
S0015,model2,MIF-AI4,0.11126836811300304,0.0,335981.8286283774
S0015,model2,MIF-AI5,0.08274664047905357,0.0,335981.8286283774
S0015,model2,MIF-AI6,0.07023056980304293,0.0,335981.8286283774
S0015,model2,MIF-AI7,0.10585592876489146,0.0,335981.8286283774
S0015,model2,MIF-AI8,0.10671916276410974,0.0,335981.8286283774
S0015,model2,SP-PI1,0.1177512662906854,0.0,335981.8286283774
S0015,model2,SP-PI2,0.1318795460113869,0.0,335981.8286283774
S0015,model2,SP-PI3,0.14378577751084076,0.0,335981.8286283774
S0015,model2,SP-PI4,0.1506221834465867,0.0,335981.8286283774
S0015,model2,SP-PI5,0.169128175485535,0.0,335981.8286283774
S0015,model2,SP-PI6,0.11156193312050992,0.0,335981.8286283774
S0015,model2,SP-PI7,0.10944579169907788,0.0,335981.8286283774
S0015,model2,SP-PI8,0.14663636407926456,0.0,335981.8286283774
S0015,model2,SP-PI9,0.0397062186513774,0.0,335981.8286283774
S0015,model2,SP-PI10,0.13029237838403465,0.0,335981.8286283774
S0015,model2,SP-PI11,0.15559867775701788,0.0,335981.8286283774
S0015,model2,SP-PI12,0.06781639200084595,0.0,335981.8286283774
S0015,model2,SP-PI14,0.14831859799554198,0.0,335981.8286283774
S0015,model3,AMT-AMG1,0.13838662539020413,0.0,61584.82110660255
S0015,model3,AMT-AMG2,0.14245823612353228,0.0,61584.82110660255
S0015,model3,AMT-AMG3,0.16978769473312558,0.0,61584.82110660255
S0015,model3,AMT-AMG4,0.16052711105062795,0.0,61584.82110660255
S0015,model3,AMT-AMG5,0.15842413997910434,0.0,61584.82110660255
S0015,model3,AMT-AMG6,0.1548794962014884,0.0,61584.82110660255
S0015,model3,AMT-AMG7,0.15073899068326685,0.0,61584.82110660255
S0015,model3,AMT-AMG8,0.14135764448386362,0.0,61584.82110660255
S0015,model3,AMT-AMG9,0.13355603850110676,0.0,61584.82110660255
S0015,model3,AMT-AMG10,0.12980526949893315,0.0,61584.82110660255
S0015,model3,AMT-AMG11,0.15601549112668914,0.0,61584.82110660255
S0015,model3,AMT-AMG12,0.20344810311197206,0.0,61584.82110660255
S0015,model3,AMT-AMG13,0.32441927032942985,0.0,61584.82110660255
S0015,model3,AMT-AMG14,0.3286253271216905,0.0,61584.82110660255
S0015,model3,MST-AHG1,0.019447368759754998,0.0,61584.82110660255
S0015,model3,MST-AHG2,0.016644247378600006,0.0,61584.82110660255
S0015,model3,MST-AHG3,0.028345727566533332,0.0,61584.82110660255
S0015,model3,MST-AHG4,-0.0020995108500442192,1.0,61584.82110660255
S0015,model3,MST-AHG5,0.046407171563066334,0.0,61584.82110660255
S0015,model3,MST-AHG6,0.09000700205120446,0.0,61584.82110660255
S0015,model3,MST-AHG7,0.10549929465368474,0.0,61584.82110660255
S0015,model3,MST-AHG8,0.09289701775433264,0.0,61584.82110660255
S0015,model3,MST-AHG9,0.027850726371469316,0.0,61584.82110660255
S0015,model3,MST-AHG10,0.028444256175940926,0.0,61584.82110660255
S0015,model3,MST-AHG11,0.02209555326989457,0.0,61584.82110660255
S0015,model3,MST-AHG12,0.08115935226735148,0.0,61584.82110660255
S0015,model3,MST-AHG13,0.09373321961024296,0.0,61584.82110660255
S0015,model3,MST-AHG14,0.13540412025861312,0.0,61584.82110660255
S0015,model3,PST-PHG1,-0.07935433624422224,1.0,61584.82110660255
S0015,model3,PST-PHG2,0.017732684026768388,0.0,61584.82110660255
S0015,model3,PST-PHG3,0.01936723047114706,0.0,61584.82110660255
S0015,model3,PST-PHG4,0.05815341371034101,0.0,61584.82110660255
S0015,model3,PST-PHG5,0.10222082807673216,0.0,61584.82110660255
S0015,model3,PST-PHG6,0.11869671211090035,0.0,61584.82110660255
S0015,model3,PST-PHG7,0.08612185586557519,0.0,61584.82110660255
S0015,model3,PST-PHG8,0.07026844786959366,0.0,61584.82110660255
S0015,model3,PST-PHG9,0.05178285549304027,0.0,61584.82110660255
S0015,model3,PST-PHG10,0.034914550042406095,0.0,61584.82110660255
S0015,model3,PST-PHG11,0.07535568769828394,0.0,61584.82110660255
S0015,model3,PST-PHG12,0.052144867651609465,0.0,61584.82110660255
S0015,model3,PST-PHG13,0.06546782389685768,0.0,61584.82110660255
S0015,model3,PST-PHG14,0.08254676119150925,0.0,61584.82110660255
S0015,model3,MMF-LOF1,0.07707651222164377,0.0,61584.82110660255
S0015,model3,MMF-LOF2,0.05841464291336562,0.0,61584.82110660255
S0015,model3,MMF-LOF3,0.09030841234384178,0.0,61584.82110660255
S0015,model3,MMF-LOF4,0.08938324810458723,0.0,61584.82110660255
S0015,model3,MMF-LOF5,0.07382324168261341,0.0,61584.82110660255
S0015,model3,MMF-LOF6,0.12587233805960318,0.0,61584.82110660255
S0015,model3,MMF-LOF7,0.0711711806646429,0.0,61584.82110660255
S0015,model3,MMF-LOF8,0.11921338365546763,0.0,61584.82110660255
S0015,model3,MMF-LOF9,0.10190308024069132,0.0,61584.82110660255
S0015,model3,MMF-LOF10,0.08870632645159303,0.0,61584.82110660255
S0015,model3,MMF-LOF11,0.0391653381297944,0.0,61584.82110660255
S0015,model3,MMF-LOF12,0.034229146208714666,0.0,61584.82110660255
S0015,model3,MMF-LOF13,0.051692267839246665,0.0,61584.82110660255
S0015,model3,MMF-LOF14,0.15065421799709972,0.0,61584.82110660255
S0015,model3,MSF-MOF1,0.05272100020912117,0.0,61584.82110660255
S0015,model3,MSF-MOF2,0.09368055258784387,0.0,61584.82110660255
S0015,model3,MSF-MOF3,0.11264527263616245,0.0,61584.82110660255
S0015,model3,MSF-MOF4,0.07470292099495897,0.0,61584.82110660255
S0015,model3,MSF-MOF5,0.06297425890873112,0.0,61584.82110660255
S0015,model3,MSF-MOF6,0.03489603888495101,0.0,61584.82110660255
S0015,model3,MSF-MOF7,0.03508166594713972,0.0,61584.82110660255
S0015,model3,MSF-MOF8,0.03788142596048446,0.0,61584.82110660255
S0015,model3,MSF-MOF9,0.09293716043778397,0.0,61584.82110660255
S0015,model3,MSF-MOF10,0.0923131710085728,0.0,61584.82110660255
S0015,model3,MSF-MOF11,0.06634103903820021,0.0,61584.82110660255
S0015,model3,MSF-MOF12,0.09165637224068264,0.0,61584.82110660255
S0015,model3,MSF-MOF13,0.12079481946413308,0.0,61584.82110660255
S0015,model3,MSF-MOF14,0.1136072832760054,0.0,61584.82110660255
S0015,model3,MSF-MOF15,0.12350377333627037,0.0,61584.82110660255
S0015,model3,MSF-MOF16,0.1063442480540404,0.0,61584.82110660255
S0015,model3,MMF-AC1,0.12095766201997847,0.0,61584.82110660255
S0015,model3,MMF-AC2,0.12531237953169858,0.0,61584.82110660255
S0015,model3,MMF-AC3,0.12297559105401094,0.0,61584.82110660255
S0015,model3,MMF-AC4,0.12502533361261986,0.0,61584.82110660255
S0015,model3,MMF-AC5,0.1262792921085885,0.0,61584.82110660255
S0015,model3,MMF-AC6,0.0754783872788675,0.0,61584.82110660255
S0015,model3,MMF-AC7,0.122884458246273,0.0,61584.82110660255
S0015,model3,MMF-AC8,0.14508019808476885,0.0,61584.82110660255
S0015,model3,MMF-AC9,0.16518502530592455,0.0,61584.82110660255
S0015,model3,MMF-AC10,0.1667034022407785,0.0,61584.82110660255
S0015,model3,MMF-AC11,0.12782404077969975,0.0,61584.82110660255
S0015,model3,MMF-AC12,0.18103693686837316,0.0,61584.82110660255
S0015,model3,MMF-AC13,0.20211942724875345,0.0,61584.82110660255
S0015,model3,MMF-AC14,0.30268637381743685,0.0,61584.82110660255
S0015,model3,PMF-MC1,0.11797776165398227,0.0,61584.82110660255
S0015,model3,PMF-MC2,0.14222347993929094,0.0,61584.82110660255
S0015,model3,PMF-MC3,0.1421450394400388,0.0,61584.82110660255
S0015,model3,PMF-MC4,0.13691912764784958,0.0,61584.82110660255
S0015,model3,PMF-MC5,0.14586406652122574,0.0,61584.82110660255
S0015,model3,PMF-MC6,0.15197438086091225,0.0,61584.82110660255
S0015,model3,PMF-MC7,0.15147868220138053,0.0,61584.82110660255
S0015,model3,PMF-MC8,0.15178719949499098,0.0,61584.82110660255
S0015,model3,PMF-MC9,0.16391492745135816,0.0,61584.82110660255
S0015,model3,PMF-MC10,0.1584059209205903,0.0,61584.82110660255
S0015,model3,PMF-MC11,0.14865538578061824,0.0,61584.82110660255
S0015,model3,PMF-MC12,0.14273214625661745,0.0,61584.82110660255
S0015,model3,PMF-MC13,0.1659817085184171,0.0,61584.82110660255
S0015,model3,PMF-MC14,0.12857085414648464,0.0,61584.82110660255
S0015,model3,MIF-AI1,0.0943417999926991,0.0,61584.82110660255
S0015,model3,MIF-AI2,0.11696052030007295,0.0,61584.82110660255
S0015,model3,MIF-AI3,0.13322702417723375,0.0,61584.82110660255
S0015,model3,MIF-AI4,0.11435685765252668,0.0,61584.82110660255
S0015,model3,MIF-AI5,0.08362606466661038,0.0,61584.82110660255
S0015,model3,MIF-AI6,0.07210957050926856,0.0,61584.82110660255
S0015,model3,MIF-AI7,0.11025923115380667,0.0,61584.82110660255
S0015,model3,MIF-AI8,0.1127331317951388,0.0,61584.82110660255
S0015,model3,SP-PI1,0.11735110922301342,0.0,61584.82110660255
S0015,model3,SP-PI2,0.13082485889337406,0.0,61584.82110660255
S0015,model3,SP-PI3,0.14367101124546894,0.0,61584.82110660255
S0015,model3,SP-PI4,0.15194705390858487,0.0,61584.82110660255
S0015,model3,SP-PI5,0.16705827507531576,0.0,61584.82110660255
S0015,model3,SP-PI6,0.10922819492419512,0.0,61584.82110660255
S0015,model3,SP-PI7,0.11236558249154116,0.0,61584.82110660255
S0015,model3,SP-PI8,0.14929679766132864,0.0,61584.82110660255
S0015,model3,SP-PI9,0.037031894147943514,0.0,61584.82110660255
S0015,model3,SP-PI10,0.1279084166116669,0.0,61584.82110660255
S0015,model3,SP-PI11,0.154829198588795,0.0,61584.82110660255
S0015,model3,SP-PI12,0.06481463862701597,0.0,61584.82110660255
S0015,model3,SP-PI14,0.15127802002651392,0.0,61584.82110660255
S0015,model4,AMT-AMG1,0.002411305703361914,1.0,61584.82110660255
S0015,model4,AMT-AMG2,-0.006921546775526563,1.0,61584.82110660255
S0015,model4,AMT-AMG3,0.01542653159834086,0.0,61584.82110660255
S0015,model4,AMT-AMG4,-0.012179773388021398,1.0,61584.82110660255
S0015,model4,AMT-AMG5,-0.016654174697056462,1.0,61584.82110660255
S0015,model4,AMT-AMG6,-0.04670303817598369,1.0,61584.82110660255
S0015,model4,AMT-AMG7,-0.053196257894472236,1.0,61584.82110660255
S0015,model4,AMT-AMG8,-0.06472554252850123,1.0,61584.82110660255
S0015,model4,AMT-AMG9,-0.07256477040098012,1.0,61584.82110660255
S0015,model4,AMT-AMG10,-0.062123193073036334,1.0,61584.82110660255
S0015,model4,AMT-AMG11,-0.05883209675563353,1.0,61584.82110660255
S0015,model4,AMT-AMG12,0.015200698146432512,0.0,61584.82110660255
S0015,model4,AMT-AMG13,0.20786434040385268,0.0,61584.82110660255
S0015,model4,AMT-AMG14,0.2141904610205076,0.0,61584.82110660255
S0015,model4,MST-AHG1,-0.017775960298829573,1.0,61584.82110660255
S0015,model4,MST-AHG2,0.02141302242840969,0.0,61584.82110660255
S0015,model4,MST-AHG3,0.04244111950027575,0.0,61584.82110660255
S0015,model4,MST-AHG4,-0.006255981793092599,1.0,61584.82110660255
S0015,model4,MST-AHG5,-0.03129709088659248,1.0,61584.82110660255
S0015,model4,MST-AHG6,-0.049827773818924066,1.0,61584.82110660255
S0015,model4,MST-AHG7,-0.06193778963479689,1.0,61584.82110660255
S0015,model4,MST-AHG8,-0.045638673581657935,1.0,61584.82110660255
S0015,model4,MST-AHG9,-0.01030990033020483,1.0,61584.82110660255
S0015,model4,MST-AHG10,-0.001648630730517457,1.0,61584.82110660255
S0015,model4,MST-AHG11,0.005806279679133317,0.12,61584.82110660255
S0015,model4,MST-AHG12,0.03235887925284353,0.0,61584.82110660255
S0015,model4,MST-AHG13,0.08210508670480245,0.0,61584.82110660255
S0015,model4,MST-AHG14,0.08170371510188469,0.0,61584.82110660255
S0015,model4,PST-PHG1,-0.046952906364968856,1.0,61584.82110660255
S0015,model4,PST-PHG2,0.024009025843808672,0.0,61584.82110660255
S0015,model4,PST-PHG3,0.05808796595057514,0.0,61584.82110660255
S0015,model4,PST-PHG4,0.045269949183972924,0.0,61584.82110660255
S0015,model4,PST-PHG5,-0.051762609130443886,1.0,61584.82110660255
S0015,model4,PST-PHG6,-0.004819706216117381,0.06000000000000005,61584.82110660255
S0015,model4,PST-PHG7,0.026488127254762656,0.0,61584.82110660255
S0015,model4,PST-PHG8,0.015247381181753112,0.0,61584.82110660255
S0015,model4,PST-PHG9,0.047014082527417685,0.0,61584.82110660255
S0015,model4,PST-PHG10,0.007274572180698398,0.08999999999999997,61584.82110660255
S0015,model4,PST-PHG11,0.0782730903094329,0.0,61584.82110660255
S0015,model4,PST-PHG12,0.059632521743855985,0.0,61584.82110660255
S0015,model4,PST-PHG13,0.06500097306486477,0.0,61584.82110660255
S0015,model4,PST-PHG14,0.0829296488682332,0.0,61584.82110660255
S0015,model4,MMF-LOF1,0.017958453293923354,0.0,61584.82110660255
S0015,model4,MMF-LOF2,-0.0656064597150776,1.0,61584.82110660255
S0015,model4,MMF-LOF3,-0.07884077295911253,1.0,61584.82110660255
S0015,model4,MMF-LOF4,-0.08992625881051214,1.0,61584.82110660255
S0015,model4,MMF-LOF5,-0.07325324660146608,1.0,61584.82110660255
S0015,model4,MMF-LOF6,0.05701623007557231,0.0,61584.82110660255
S0015,model4,MMF-LOF7,0.042149956305332886,0.0,61584.82110660255
S0015,model4,MMF-LOF8,-0.05680850850993317,1.0,61584.82110660255
S0015,model4,MMF-LOF9,-0.09135156187236274,1.0,61584.82110660255
S0015,model4,MMF-LOF10,-0.049677550280663146,1.0,61584.82110660255
S0015,model4,MMF-LOF11,-0.07450616676848232,1.0,61584.82110660255
S0015,model4,MMF-LOF12,-0.05773692101277283,1.0,61584.82110660255
S0015,model4,MMF-LOF13,-0.06518616038974187,1.0,61584.82110660255
S0015,model4,MMF-LOF14,-0.07086575092080075,1.0,61584.82110660255
S0015,model4,MSF-MOF1,-0.013674008351527413,1.0,61584.82110660255
S0015,model4,MSF-MOF2,-0.044865580091529585,1.0,61584.82110660255
S0015,model4,MSF-MOF3,-0.060696057781529374,1.0,61584.82110660255
S0015,model4,MSF-MOF4,-0.055632955903344654,1.0,61584.82110660255
S0015,model4,MSF-MOF5,-0.06375633280321663,1.0,61584.82110660255
S0015,model4,MSF-MOF6,-0.05576704724471713,1.0,61584.82110660255
S0015,model4,MSF-MOF7,-0.06194744692840561,1.0,61584.82110660255
S0015,model4,MSF-MOF8,-0.05228400471526435,1.0,61584.82110660255
S0015,model4,MSF-MOF9,-0.09735338234913693,1.0,61584.82110660255
S0015,model4,MSF-MOF10,-0.062009009900525165,1.0,61584.82110660255
S0015,model4,MSF-MOF11,-0.05714087733989024,1.0,61584.82110660255
S0015,model4,MSF-MOF12,-0.09474005282530906,1.0,61584.82110660255
S0015,model4,MSF-MOF13,-0.10168632791883128,1.0,61584.82110660255
S0015,model4,MSF-MOF14,-0.0859945211268189,1.0,61584.82110660255
S0015,model4,MSF-MOF15,-0.04231018042464719,1.0,61584.82110660255
S0015,model4,MSF-MOF16,0.055709365258618686,0.0,61584.82110660255
S0015,model4,MMF-AC1,-0.07931178243957115,1.0,61584.82110660255
S0015,model4,MMF-AC2,-0.087640518999919,1.0,61584.82110660255
S0015,model4,MMF-AC3,-0.08589700356894063,1.0,61584.82110660255
S0015,model4,MMF-AC4,-0.08906882586613772,1.0,61584.82110660255
S0015,model4,MMF-AC5,-0.08487932305901792,1.0,61584.82110660255
S0015,model4,MMF-AC6,-0.07692163422790645,1.0,61584.82110660255
S0015,model4,MMF-AC7,-0.09395864801500936,1.0,61584.82110660255
S0015,model4,MMF-AC8,-0.08589367061212122,1.0,61584.82110660255
S0015,model4,MMF-AC9,-0.06196559827899883,1.0,61584.82110660255
S0015,model4,MMF-AC10,0.04797829578646204,0.0,61584.82110660255
S0015,model4,MMF-AC11,-0.013168581375527748,1.0,61584.82110660255
S0015,model4,MMF-AC12,0.048211158930168745,0.0,61584.82110660255
S0015,model4,MMF-AC13,-0.03385643083820825,1.0,61584.82110660255
S0015,model4,MMF-AC14,0.11721554958922008,0.0,61584.82110660255
S0015,model4,PMF-MC1,-0.07138172191130471,1.0,61584.82110660255
S0015,model4,PMF-MC2,-0.07569323292019582,1.0,61584.82110660255
S0015,model4,PMF-MC3,-0.07826553439559153,1.0,61584.82110660255
S0015,model4,PMF-MC4,-0.08980077426341627,1.0,61584.82110660255
S0015,model4,PMF-MC5,-0.08745513177405344,1.0,61584.82110660255
S0015,model4,PMF-MC6,-0.08908397807025976,1.0,61584.82110660255
S0015,model4,PMF-MC7,-0.06800927299216669,1.0,61584.82110660255
S0015,model4,PMF-MC8,-0.07161499743305304,1.0,61584.82110660255
S0015,model4,PMF-MC9,-0.05550797338469432,1.0,61584.82110660255
S0015,model4,PMF-MC10,-0.03494483072566821,1.0,61584.82110660255
S0015,model4,PMF-MC11,-0.045019256993897964,1.0,61584.82110660255
S0015,model4,PMF-MC12,-0.010192537792919185,1.0,61584.82110660255
S0015,model4,PMF-MC13,-0.009616938834622488,1.0,61584.82110660255
S0015,model4,PMF-MC14,-0.003370714754380456,1.0,61584.82110660255
S0015,model4,MIF-AI1,-0.07083088021250795,1.0,61584.82110660255
S0015,model4,MIF-AI2,-0.017667339723271246,1.0,61584.82110660255
S0015,model4,MIF-AI3,0.016483974217951575,0.0,61584.82110660255
S0015,model4,MIF-AI4,-0.02953807212200425,1.0,61584.82110660255
S0015,model4,MIF-AI5,-0.04164850449275614,1.0,61584.82110660255
S0015,model4,MIF-AI6,-0.029367209409688,1.0,61584.82110660255
S0015,model4,MIF-AI7,-0.00197502230904526,1.0,61584.82110660255
S0015,model4,MIF-AI8,-0.058654283385222425,1.0,61584.82110660255
S0015,model4,SP-PI1,-0.04719414713085117,1.0,61584.82110660255
S0015,model4,SP-PI2,-0.0487624511159068,1.0,61584.82110660255
S0015,model4,SP-PI3,-0.0288569772649714,1.0,61584.82110660255
S0015,model4,SP-PI4,-0.0021199219152736176,0.010000000000000009,61584.82110660255
S0015,model4,SP-PI5,0.02752345589201351,0.0,61584.82110660255
S0015,model4,SP-PI6,0.014550010548567638,0.0,61584.82110660255
S0015,model4,SP-PI7,0.03773483910119576,0.0,61584.82110660255
S0015,model4,SP-PI8,0.08846966809803511,0.0,61584.82110660255
S0015,model4,SP-PI9,0.049300849397842586,0.0,61584.82110660255
S0015,model4,SP-PI10,0.03867910210780876,0.0,61584.82110660255
S0015,model4,SP-PI11,-0.032731059951829816,1.0,61584.82110660255
S0015,model4,SP-PI12,-0.07015086360805259,1.0,61584.82110660255
S0015,model4,SP-PI14,-0.06648611402424306,1.0,61584.82110660255
S0017,model1,ASF-MOF1,0.04913971186225671,0.0,11288.378916846885
S0017,model1,ASF-MOF2,0.16744704809761227,0.0,11288.378916846885
S0017,model1,ASF-MOF3,0.08362709231005963,0.0,11288.378916846885
S0017,model1,ASF-MOF4,0.15832069129905008,0.0,11288.378916846885
S0017,model1,ASF-MOF5,0.01181398339418167,0.0,11288.378916846885
S0017,model1,ASF-MOF6,0.08398787469572724,0.0,11288.378916846885
S0017,model1,ASF-MOF7,-0.016038443692923694,0.15000000000000002,11288.378916846885
