98.437	98.606	0.0
102.215	102.384	1.0
106.183	106.352	2.0
110.116	110.284	3.0
114.113	114.282	4.0
118.498	118.667	5.0
123.334	123.503	6.0
128.034	128.203	7.0
132.167	132.335	8.0
136.634	136.802	3.0
140.584	140.753	4.0
144.784	144.953	0.0
148.773	148.942	1.0
153.103	153.272	5.0
157.502	157.671	8.0
161.87	162.039	2.0
166.37	166.539	6.0
170.721	170.89	7.0
175.386	175.555	1.0
180.371	180.54	8.0
185.236	185.405	0.0
189.651	189.82	7.0
193.736	193.905	3.0
197.688	197.857	4.0
201.842	202.011	5.0
206.355	206.524	2.0
210.698	210.867	6.0
