3.3	3.8	0.0
14.61	15.11	0.0
25.7	26.2	0.0
41.53	42.03	0.0
54.05	54.55	0.0
63.53	64.03	0.0
84.15	84.65	0.0
98.94	99.44	0.0
114.06	114.56	0.0
128.18	128.68	0.0
140.87	141.37	0.0
155.67	156.17	0.0
174.57	175.07	0.0
187.24	187.74	0.0
196.82	197.32	0.0
208.77	209.27	0.0
226.55	227.05	0.0
241.79	242.29	0.0
258.42	258.92	0.0
272.48	272.98	0.0
283.58	284.08	0.0
301.95	302.45	0.0
314.07	314.57	0.0
328.07	328.57	0.0
344.45	344.95	0.0
360.08	360.58	2.0
382.67	383.17	2.0
383.67	384.17	0.0
403.49	403.99	0.0
417.15	417.65	0.0
430.59	431.09	0.0
448.2	448.7	0.0
460.8	461.3	0.0
470.59	471.09	0.0
482.17	482.67	0.0
495.52	496.02	0.0
506.34	506.84	0.0
519.12	519.62	0.0
533.47	533.97	0.0
548.98	549.48	0.0
561.87	562.37	0.0
572.87	573.37	0.0
584.17	584.67	0.0
599.25	599.75	0.0
614.28	614.78	0.0
624.69	625.19	0.0
641.25	641.75	0.0
652.02	652.52	0.0
668.43	668.93	0.0
680.45	680.95	0.0
693.06	693.56	0.0
705.73	706.23	0.0
