79.272	79.86	32	ARTIFICIAL
79.86	80.569	221	INTELLIGENCE
80.569	80.838	224	IS
80.838	81.018	161	FOR
81.018	81.367	355	REAL
81.367	81.427	99999	{LG}
81.427	94.807	99999	{NS}
94.807	95.305	447	TODD
95.305	95.365	99999	sp
95.365	95.784	329	PLACED
95.784	96.114	450	TOP
96.114	96.812	342	PRIORITY
96.812	97.002	297	ON
97.002	97.231	179	GETTING
97.231	97.49	208	HIS
97.49	97.5	99999	sp
97.5	97.88	53	BIKE
97.88	98.019	99999	sp
98.019	98.558	157	FIXED
98.558	111.09	99999	sp
111.09	111.46143649137873	482	WHEN
111.46143649137873	111.94987087910982	322	PEELING
111.94987087910982	112.12335619200235	19	AN
112.12335619200235	112.67956260002327	303	ORANGE
112.67956260002327	112.83766662773958	225	IT
112.83766662773958	113.634	99999	sp
113.634	113.883	226	IT'S
113.883	114.392	200	HARD
114.392	114.811	285	NOT
114.811	114.961	446	TO
114.961	115.35	401	SPRAY
115.35	115.859	230	JUICE
115.859	130.29032880550176	99999	sp
130.29032880550176	130.39143375206226	434	THE
130.39143375206226	130.85134173720192	268	MORNING
130.85134173720192	131.27029842221552	120	DEW
131.27029842221552	131.46284990318628	297	ON
131.46284990318628	131.54254514970867	434	THE
131.54254514970867	132.35253412270708	88888	SPIDERWEB
132.35253412270708	132.98396610032208	182	GLISTENED
132.98396610032208	133.19563871883983	217	IN
133.19563871883983	133.2985784122646	434	THE
133.2985784122646	133.69373400960484	416	SUN
133.69373400960484	147.54408600333926	99999	sp
147.54408600333926	148.165	88888	TORNADOES
148.165	148.644	296	OFTEN
148.644	149.293	118	DESTROY
149.293	154.45571965964356	99999	sp
154.45571965964356	154.92392923296268	88888	UH
154.92392923296268	155.91570510703303	99999	sp
155.91570510703303	156.3396977144229	88888	TORNADOES
156.3396977144229	156.74481521757843	296	OFTEN
156.74481521757843	157.25287241415876	118	DESTROY
157.25287241415876	157.71407727145362	88888	SOMETHING
188.35888280189883	188.4899881034482	438	THEY
188.4899881034482	189.04287387619738	88888	REMAIN
189.04287387619738	189.6611967952287	239	LIFELONG
189.6611967952287	190.06909144127246	164	FRIENDS
190.06909144127246	190.25409446373808	20	AND
190.25409446373808	191.02426581467057	99	COMPANIONS
191.02426581467057	200.17572809686166	99999	sp
200.17572809686166	200.25788553848636	434	THE
200.25788553848636	200.71530304717223	160	FOOTBALL
200.71530304717223	200.93361269106637	428	TEAM
200.93361269106637	201.24920131972596	95	COACH
201.24920131972596	201.50783780521124	201	HAS
201.50783780521124	201.58202863004715	1	A
201.58202863004715	202.03031439173566	474	WATCH
202.03031439173566	202.1167850705498	99999	sp
202.1167850705498	202.36832319238613	34	AS
202.36832319238613	202.49310357076106	99999	sp
202.49310357076106	202.64170199917262	439	THIN
202.64170199917262	202.977916320439	34	AS
202.977916320439	203.0518004552358	1	A
203.0518004552358	203.45138629308127	123	DIME
203.45138629308127	209.835	99999	sp
209.835	214.355	99999	{NS}
214.355	214.614	438	THEY
214.614	214.924	296	OFTEN
214.924	215.123	184	GO
215.123	215.941	306	OUT
215.941	216.171	217	IN
216.171	216.231	434	THE
216.231	217.248	143	EVENING
217.248	227.046	99999	{NS}
227.046	227.196	305	OUR
227.196	227.954	148	EXPERIMENT'S
227.954	228.443	337	POSITIVE
228.443	228.892	307	OUTCOME
228.892	229.051	472	WAS
229.051	229.86	456	UNEXPECTED
229.86	241.353	99999	{NS}
241.353	241.603	132	EACH
241.603	242.281	403	STAG
242.281	242.91	419	SURELY
242.91	243.728	155	FINDS
243.728	243.898	1	A
243.898	244.217	52	BIG
244.217	244.247	99999	sp
244.247	245.205	153	FAWN
245.205	258.2891947418314	99999	sp
258.2891947418314	258.38549316471267	434	THE
258.38549316471267	258.8824936203171	91	CIGARETTES
258.8824936203171	259.03467736034304	217	IN
259.03467736034304	259.113	434	THE
259.113	259.712	94	CLAY
259.712	259.792	99999	sp
259.792	260.56	35	ASHTRAY
260.56	260.58	99999	sp
260.58	261.308	314	OVERFLOWED
261.308	261.637	223	INTO
261.637	261.767	434	THE
261.767	261.977	290	OAK
261.977	262.446	424	TABLE
262.446	274.57065066826465	99999	sp
274.57065066826465	274.9500607327984	347	PROJECT
274.9500607327984	275.6357265516266	119	DEVELOPMENT
275.6357265516266	275.855	472	WAS
275.855	276.0306513656619	88888	PR
276.0306513656619	276.5397370217296	99999	sp
276.5397370217296	277.272	344	PROCEEDING
277.272	277.461	448	TOO
277.461	278.19	391	SLOWLY
278.19	292.268	99999	{NS}
292.268	292.637	485	WILL
292.637	293.07396448682226	368	ROBIN
293.07396448682226	293.52640104260047	477	WEAR
293.52640104260047	293.8057907119395	1	A
293.8057907119395	294.2975553396194	493	YELLOW
294.2975553396194	294.79288663588375	243	LILY
294.79288663588375	307.104	99999	sp
307.104	307.723	442	THOMAS
307.723	307.792	99999	sp
307.792	308.69	440	THINKS
308.69	308.79	1	A
308.79	309.199	235	LARGER
309.199	309.738	92	CLAMP
309.738	309.788	99999	sp
309.788	310.217	394	SOLVES
310.217	310.307	434	THE
310.307	310.826	343	PROBLEM
310.826	322.888	99999	{NS}
322.888	323.497	441	THIS
323.497	323.706	472	WAS
323.706	324.145	133	EASY
324.145	324.375	161	FOR
324.375	324.734	460	US
324.734	334.8082024067818	99999	sp
334.8082024067818	335.3295421444492	116	DECEMBER
335.3295421444492	335.4970626150769	20	AND
335.4970626150769	336.258	227	JANUARY
336.258	336.397	30	ARE
336.397	336.777	283	NICE
336.777	337.216	266	MONTHS
337.216	337.375	446	TO
