524.8537297052154	524.8827297052154	51	G
524.8827297052154	524.9127297052154	61	R
524.9127297052154	525.0027297052154	4	AE1
525.0027297052154	525.0727297052155	58	N
525.0727297052155	525.1527297052154	57	M
525.1527297052154	525.2327297052154	8	AH2
525.2327297052154	525.3117297052154	49	DH
525.3117297052154	525.5217297052154	21	ER0
525.5217297052154	525.5717297052154	14	AW2
525.5717297052154	525.7217297052154	64	T
525.7217297052154	525.7907297052154	51	G
525.7907297052154	525.9007297052154	61	R
525.9007297052154	526.0607297052154	44	UW1
526.0607297052154	526.1307297052155	52	HH
526.1307297052155	526.2897297052154	21	ER0
526.2897297052154	526.4197297052154	7	AH1
526.4197297052154	526.4797297052154	60	P
526.4797297052154	526.5097297052154	46	B
526.5097297052154	526.5797297052154	61	R
526.5797297052154	526.6587297052154	29	IH2
526.6587297052154	526.6987297052154	59	NG
526.6987297052154	526.8087297052155	27	IH0
526.8087297052155	526.9187297052154	59	NG
526.9187297052154	526.9487297052154	6	AH0
526.9487297052154	527.0187297052154	58	N
527.0187297052154	527.0777297052155	74	sp
527.0777297052155	527.1277297052154	60	P
527.1277297052154	527.1677297052154	19	EH1
527.1677297052154	527.1977297052155	64	T
527.1977297052155	527.2577297052154	31	IY0
527.2577297052154	527.3077297052154	54	K
527.3077297052154	527.3377297052155	36	OW2
527.3377297052155	527.5267297052154	64	T
527.5267297052154	527.7567297052154	62	S
527.7567297052154	538.7770857142857	74	sp
538.7770857142857	538.8070857142857	60	P
538.8070857142857	538.8370857142856	61	R
538.8370857142856	538.9170857142857	6	AH0
538.9170857142857	539.0070857142856	53	JH
539.0070857142856	539.1060857142857	19	EH1
539.1060857142857	539.1360857142856	54	K
539.1360857142856	539.1660857142857	64	T
539.1660857142857	539.1960857142857	48	D
539.1960857142857	539.2260857142857	27	IH0
539.2260857142857	539.3260857142857	66	V
539.3260857142857	539.3660857142856	19	EH1
539.3660857142856	539.4960857142856	56	L
539.4960857142856	539.5350857142856	6	AH0
539.5350857142856	539.5650857142857	60	P
539.5650857142857	539.6250857142857	57	M
539.6250857142857	539.7250857142857	6	AH0
539.7250857142857	539.7550857142857	58	N
539.7550857142857	539.8750857142857	64	T
539.8750857142857	539.9250857142856	67	W
539.9250857142856	539.9640857142856	6	AH0
539.9640857142856	540.0840857142856	69	Z
540.0840857142856	540.1240857142857	60	P
540.1240857142857	540.1540857142857	61	R
540.1540857142857	540.1840857142856	6	AH0
540.1840857142856	540.3140857142856	62	S
540.3140857142856	540.4130857142857	32	IY1
540.4130857142857	540.4530857142856	48	D
540.4530857142856	540.5130857142857	27	IH0
540.5130857142857	540.6230857142857	59	NG
540.6230857142857	540.7430857142857	64	T
540.7430857142857	540.8420857142856	44	UW1
540.8420857142856	541.0420857142857	62	S
541.0420857142857	541.0920857142856	56	L
541.0920857142856	541.1520857142857	35	OW1
541.1520857142857	541.1820857142857	56	L
541.1820857142857	541.2520857142856	31	IY0
541.2520857142856	553.4173578231292	74	sp
553.4173578231292	553.5073578231293	64	T
553.5073578231293	553.5373578231292	9	AO0
553.5373578231292	553.5863578231292	61	R
553.5863578231292	553.6263578231292	58	N
553.6263578231292	553.7763578231293	25	EY1
553.7763578231293	553.8563578231292	48	D
553.8563578231292	553.8863578231292	36	OW2
553.8863578231292	554.0163578231293	69	Z
554.0163578231293	554.1553578231292	10	AO1
554.1553578231292	554.2753578231293	50	F
554.2753578231293	554.3053578231293	6	AH0
554.3053578231293	554.4153578231292	58	N
554.4153578231292	554.4743578231293	48	D
554.4743578231293	554.5043578231292	6	AH0
554.5043578231292	554.6343578231292	62	S
554.6343578231292	554.6743578231292	64	T
554.6743578231292	554.8643578231292	61	R
554.8643578231292	554.9033578231292	38	OY1
554.9033578231292	555.2933578231292	25	EY1
555.2933578231292	555.3233578231293	66	V
555.3233578231293	555.4523578231292	31	IY0
555.4523578231292	555.5123578231293	20	EH2
555.5123578231293	555.5923578231293	61	R
555.5923578231293	555.7723578231293	31	IY0
555.7723578231293	555.9813578231292	69	Z
555.9813578231292	567.6303283446712	74	sp
567.6303283446712	567.6703283446711	67	W
567.6703283446711	567.7003283446711	6	AH0
567.7003283446711	567.8593283446712	56	L
567.8593283446712	567.9593283446711	61	R
567.9593283446711	568.0993283446712	1	AA1
568.0993283446712	568.1393283446712	46	B
568.1393283446712	568.1793283446711	6	AH0
568.1793283446711	568.3183283446712	58	N
568.3183283446712	568.4283283446712	67	W
568.4283283446712	568.5683283446712	19	EH1
568.5683283446712	568.7083283446711	61	R
568.7083283446711	568.7973283446712	25	EY1
568.7973283446712	568.8673283446711	68	Y
568.8673283446711	568.9273283446712	19	EH1
568.9273283446712	569.0273283446711	56	L
569.0273283446711	569.1373283446711	34	OW0
569.1373283446711	569.2263283446712	56	L
569.2263283446712	569.2963283446711	28	IH1
569.2963283446711	569.3863283446711	56	L
569.3863283446711	569.6063283446712	31	IY0
569.6063283446712	581.7502829931972	74	sp
581.7502829931972	581.7702829931973	74	sp
581.7702829931973	581.8202829931972	2	AA2
581.8202829931972	581.8702829931972	61	R
581.8702829931972	581.9002829931972	64	T
581.9002829931972	581.9292829931971	6	AH0
581.9292829931971	582.0492829931973	50	F
582.0492829931973	582.0992829931972	28	IH1
582.0992829931972	582.2292829931972	63	SH
582.2292829931972	582.3092829931973	6	AH0
582.3092829931973	582.3482829931972	56	L
582.3482829931972	582.3782829931972	29	IH2
582.3782829931972	582.4582829931971	58	N
582.4582829931971	582.5882829931973	64	T
582.5882829931973	582.6282829931972	19	EH1
