22.062	22.231	0.0
26.118	26.287	1.0
32.011	32.18	2.0
36.401	36.57	3.0
40.801	40.97	4.0
45.828	45.997	5.0
50.932	51.101	6.0
55.869	56.038	7.0
60.869	61.037	8.0
66.569	66.738	3.0
71.953	72.122	4.0
76.758	76.927	0.0
81.138	81.307	1.0
85.838	86.007	5.0
90.819	90.988	8.0
96.918	97.087	2.0
102.238	102.407	6.0
108.14	108.309	7.0
113.255	113.423	1.0
118.089	118.258	8.0
123.72	123.889	0.0
128.958	129.127	7.0
133.688	133.857	3.0
138.707	138.876	4.0
142.808	142.977	5.0
148.141	148.31	2.0
152.621	152.79	6.0
