13.55	14.05	0.0
26.04	26.54	0.0
41.53	42.03	0.0
57.61	58.11	0.0
71.01	71.51	0.0
84.34	84.84	0.0
99.14	99.64	0.0
116.81	117.31	0.0
132.5	133.0	0.0
146.52	147.02	0.0
160.77	161.27	0.0
176.51	177.01	0.0
190.13	190.63	0.0
205.98	206.48	0.0
223.94	224.44	0.0
238.61	239.11	0.0
254.58	255.08	0.0
268.93	269.43	0.0
285.21	285.71	0.0
303.03	303.53	0.0
316.92	317.42	0.0
335.57	336.07	0.0
349.28	349.78	0.0
365.11	365.61	0.0
383.52	384.02	0.0
396.97	397.47	2.0
397.97	398.47	0.0
443.38	443.88	0.0
455.83	456.33	0.0
470.91	471.41	0.0
483.96	484.46	0.0
500.01	500.51	0.0
514.73	515.23	0.0
529.83	530.33	0.0
548.06	548.56	0.0
563.67	564.17	0.0
581.53	582.03	0.0
598.95	599.45	0.0
613.35	613.85	0.0
629.03	629.53	0.0
643.38	643.88	0.0
658.61	659.11	0.0
674.61	675.11	0.0
691.21	691.71	0.0
706.53	707.03	0.0
724.27	724.77	0.0
739.0	739.5	0.0
756.31	756.81	0.0
772.23	772.73	0.0
787.77	788.27	0.0
805.83	806.33	0.0
