44.34	44.84	0.0
50.86	51.36	1.0
55.86	56.36	0.0
62.21	62.71	1.0
69.16	69.66	0.0
74.72	75.22	1.0
81.18	81.68	0.0
86.85	87.35	1.0
92.93	93.43	0.0
99.54	100.04	1.0
106.75	107.25	0.0
112.32	112.82	1.0
119.22	119.72	0.0
125.0	125.5	1.0
131.47	131.97	0.0
137.19	137.69	1.0
144.04	144.54	0.0
149.63	150.13	1.0
156.1	156.6	0.0
163.73	164.23	1.0
172.03	172.53	0.0
178.26	178.76	1.0
185.1	185.6	0.0
190.9	191.4	1.0
197.56	198.06	0.0
203.67	204.17	1.0
210.38	210.88	0.0
218.22	218.72	1.0
268.46	268.96	0.0
274.45	274.95	1.0
281.03	281.53	0.0
288.74	289.24	1.0
297.03	297.53	0.0
301.96	302.46	1.0
307.75	308.25	0.0
313.19	313.69	1.0
319.41	319.91	0.0
323.79	324.29	1.0
329.08	329.58	0.0
334.64	335.14	1.0
340.94	341.44	0.0
369.15	369.65	1.0
375.86	376.36	0.0
381.74	382.24	1.0
398.78	399.28	0.0
403.77	404.27	1.0
410.1	410.6	0.0
415.19	415.69	1.0
422.41	422.91	0.0
428.5	429.0	1.0
434.64	435.14	0.0
439.71	440.21	1.0
446.58	447.08	0.0
451.88	452.38	1.0
458.05	458.55	0.0
463.39	463.89	1.0
469.62	470.12	0.0
475.07	475.57	1.0
481.56	482.06	0.0
488.76	489.26	1.0
496.96	497.46	0.0
502.64	503.14	1.0
509.04	509.54	0.0
514.63	515.13	1.0
523.36	523.86	0.0
528.86	529.36	1.0
535.34	535.84	0.0
541.64	542.14	1.0
547.63	548.13	0.0
553.34	553.84	1.0
562.12	562.62	0.0
567.93	568.43	1.0
574.23	574.73	0.0
578.86	579.36	1.0
585.75	586.25	0.0
591.04	591.54	1.0
819.26	819.76	0.0
823.08	823.58	1.0
828.44	828.94	0.0
833.77	834.27	1.0
