14.716	15.216	1.000
20.776	21.276	1.000
29.330	29.830	1.000
33.254	33.754	1.000
39.582	40.082	1.000
45.120	45.620	1.000
52.309	52.809	1.000
56.883	57.383	1.000
62.730	63.230	1.000
70.258	70.758	1.000
78.769	79.269	1.000
85.342	85.842	1.000
93.084	93.584	1.000
98.461	98.961	1.000
110.020	110.520	1.000
129.156	129.656	1.000
150.105	150.605	1.000
156.099	156.599	1.000
164.646	165.146	1.000
174.091	174.591	1.000
185.006	185.506	1.000
193.242	193.742	1.000
202.949	203.449	1.000
207.617	208.117	1.000
213.635	214.135	1.000
219.843	220.343	1.000
228.818	229.318	1.000
234.191	234.691	1.000
240.869	241.369	1.000
246.304	246.804	1.000
252.945	253.445	1.000
259.344	259.844	1.000
267.237	267.737	1.000
276.816	277.316	1.000
287.845	288.345	1.000
294.460	294.960	1.000
302.435	302.935	1.000
307.982	308.482	1.000
315.125	315.625	1.000
322.614	323.114	1.000
331.405	331.905	1.000
337.081	337.581	1.000
343.887	344.387	1.000
350.369	350.869	1.000
358.352	358.852	1.000
367.244	367.744	1.000
377.616	378.116	1.000
392.673	393.173	1.000
409.128	409.628	1.000
499.870	500.370	1.000
508.579	509.079	1.000
515.319	515.819	1.000
520.547	521.047	1.000
530.532	531.032	1.000
547.596	548.096	1.000
554.762	555.262	1.000
567.244	567.744	1.000
575.502	576.002	1.000
590.751	591.251	1.000
597.636	598.136	1.000
603.956	604.456	1.000
612.772	613.272	1.000
628.026	628.526	1.000
644.498	644.998	1.000
667.236	667.736	1.000
673.208	673.708	1.000
679.439	679.939	1.000
686.229	686.729	1.000
698.233	698.733	1.000
707.583	708.083	1.000
718.696	719.196	1.000
731.167	731.667	1.000
740.366	740.866	1.000
748.216	748.716	1.000
755.248	755.748	1.000
762.383	762.883	1.000
769.527	770.027	1.000
772.449	772.949	1.000
777.332	777.832	1.000
783.307	783.807	1.000
788.406	788.906	1.000
796.020	796.520	1.000
810.952	811.452	1.000
820.831	821.331	1.000
835.849	836.349	1.000
856.456	856.956	1.000
864.519	865.019	1.000
871.093	871.593	1.000
875.634	876.134	1.000
883.252	883.752	1.000
889.292	889.792	1.000
897.950	898.450	1.000
903.494	903.994	1.000
911.744	912.244	1.000
926.804	927.304	1.000
932.046	932.546	1.000
937.480	937.980	1.000
944.875	945.375	1.000
953.152	953.652	1.000
