3.92	4.42	0.0
11.49	11.99	1.0
14.39	14.89	0.0
20.93	21.43	1.0
28.07	28.57	0.0
35.47	35.97	1.0
43.56	44.06	0.0
50.93	51.43	1.0
59.07	59.57	0.0
66.82	67.32	1.0
75.12	75.62	0.0
82.31	82.81	1.0
90.38	90.88	0.0
96.97	97.47	1.0
104.19	104.69	0.0
112.68	113.18	1.0
121.67	122.17	0.0
128.53	129.03	1.0
135.98	136.48	0.0
143.34	143.84	1.0
151.58	152.08	0.0
158.67	159.17	1.0
166.79	167.29	0.0
174.77	175.27	1.0
183.66	184.16	0.0
191.83	192.33	1.0
200.81	201.31	0.0
207.96	208.46	1.0
216.17	216.67	0.0
223.33	223.83	1.0
231.17	231.67	0.0
237.41	237.91	1.0
244.23	244.73	0.0
251.84	252.34	1.0
260.08	260.58	0.0
267.52	268.02	1.0
275.54	276.04	0.0
281.77	282.27	1.0
288.64	289.14	0.0
296.37	296.87	1.0
307.78	308.28	0.0
320.22	320.72	1.0
328.31	328.81	0.0
335.52	336.02	1.0
343.53	344.03	0.0
350.42	350.92	1.0
358.74	359.24	0.0
365.56	366.06	1.0
373.59	374.09	0.0
380.37	380.87	1.0
387.28	387.78	0.0
394.86	395.36	1.0
403.72	404.22	0.0
410.12	410.62	1.0
417.72	418.22	0.0
424.92	425.42	1.0
433.08	433.58	0.0
439.26	439.76	1.0
447.39	447.89	0.0
454.29	454.79	1.0
461.38	461.88	0.0
467.27	467.77	1.0
476.38	476.88	0.0
484.83	485.33	1.0
492.82	493.32	0.0
499.38	499.88	1.0
507.51	508.01	0.0
512.92	513.42	1.0
519.96	520.46	0.0
526.8	527.3	1.0
534.68	535.18	0.0
540.73	541.23	1.0
549.23	549.73	0.0
556.27	556.77	1.0
563.13	563.63	0.0
569.96	570.46	1.0
578.3	578.8	0.0
584.46	584.96	1.0
592.12	592.62	0.0
598.42	598.92	1.0
