11.92	12.42	0.0
26.29	26.79	1.0
29.27	29.77	0.0
36.37	36.87	1.0
44.94	45.44	0.0
50.92	51.42	1.0
58.7	59.2	0.0
67.0	67.5	1.0
77.83	78.33	0.0
86.58	87.08	1.0
96.96	97.46	0.0
102.86	103.36	1.0
110.25	110.75	0.0
116.34	116.84	1.0
124.31	124.81	0.0
130.91	131.41	1.0
139.52	140.02	0.0
144.51	145.01	1.0
151.46	151.96	0.0
160.25	160.75	1.0
170.05	170.55	0.0
175.16	175.66	1.0
181.43	181.93	0.0
188.15	188.65	1.0
195.99	196.49	0.0
202.58	203.08	1.0
211.04	211.54	0.0
216.33	216.83	1.0
223.38	223.88	0.0
231.46	231.96	1.0
240.87	241.37	0.0
246.5	247.0	1.0
253.59	254.09	0.0
260.51	261.01	1.0
268.84	269.34	0.0
277.0	277.5	1.0
286.32	286.82	0.0
293.94	294.44	1.0
304.37	304.87	0.0
310.56	311.06	1.0
317.66	318.16	0.0
2671.37	2671.87	1.0
2678.39	2678.89	0.0
2681.11	2681.61	1.0
2687.49	2687.99	0.0
2694.33	2694.83	1.0
2701.69	2702.19	0.0
2703.43	2703.93	1.0
2711.49	2711.99	0.0
2714.94	2715.44	1.0
2720.95	2721.45	0.0
2725.55	2726.05	1.0
2734.85	2735.35	0.0
2737.2	2737.7	1.0
2745.09	2745.59	0.0
2747.25	2747.75	1.0
2754.34	2754.84	0.0
2756.07	2756.57	1.0
2762.84	2763.34	0.0
2781.58	2782.08	1.0
2789.36	2789.86	0.0
2791.11	2791.61	1.0
2800.88	2801.38	0.0
2802.72	2803.22	1.0
2810.13	2810.63	0.0
2812.0	2812.5	1.0
2822.11	2822.61	0.0
2824.3	2824.8	1.0
2832.32	2832.82	0.0
2834.28	2834.78	1.0
2842.21	2842.71	0.0
2843.99	2844.49	1.0
2849.6	2850.1	0.0
2851.43	2851.93	1.0
2859.78	2860.28	0.0
2862.78	2863.28	1.0
2872.08	2872.58	0.0
2875.45	2875.95	1.0
2877.69	2878.19	0.0
2879.88	2880.38	1.0
